unit,year,month,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2015,1,18167.06225,130.529667,1404.31025,8190.993667000001,2623.59733,9315.929791999999,70.240877,3502.0024190000004,19701.902167,23702.764085000003,43404.666252,0.41855090290350744,0.003007272679904213,0.03235390042735998,0.18871228313206015,0.06044505249200274,0.21462968377439692,0.0016182793940216838,0.0806826251967468,0.45391207601077166,0.5460879239892283
Gwh,2015,2,19138.272,145.9465,1615.31375,7499.01075,2113.7718760000002,5145.2995,69.942122,3305.334144,20899.53225,18133.358392000002,39032.890642000006,0.49031141904225045,0.003739064609346643,0.04138340059964447,0.1921203023055368,0.05415360843722777,0.13181958638911503,0.0017918765648563362,0.08468074205202236,0.5354338842512415,0.4645661157487584
Gwh,2015,3,19537.099,152.713875,1361.65225,7318.404,2502.797878,6948.177,82.396871,3644.83329,21051.465125,20496.609039,41548.074164000005,0.47022875050435503,0.0036755945509580655,0.0327729329794021,0.1761430378484582,0.06023860138789752,0.16723222772188942,0.0019831694406522962,0.0877256855663872,0.5066772780347152,0.4933227219652846
Gwh,2015,4,16200.729,145.56775,849.718,6858.5335,2632.332747,4986.38575,101.577005,3699.305849,17196.01475,18278.134851,35474.149601,0.4566911168335184,0.00410348807898968,0.023953160528365332,0.1933389123387657,0.0742042522966018,0.14056392629802286,0.0028634091625169386,0.10428173446321934,0.4847477654408734,0.5152522345591266
Gwh,2015,5,13225.52625,143.30525,866.236,6930.3445,2995.0803760000003,5272.03975,123.46100100000001,3888.8174470000004,14235.0675,19209.743074,33444.810574,0.3954432996634021,0.004284827677015025,0.02590046064346413,0.2072173344999493,0.08955291791451724,0.15763401435134705,0.0036914845347032284,0.11627566071560194,0.42562858798388115,0.5743714120161187
Gwh,2015,6,15559.72875,140.0455,784.989,6254.6345,2843.9195010000003,4087.0985,137.017001,3779.619545,16484.76325,17102.289047,33587.052297,0.4632656838239358,0.004169627592252532,0.02337177413065556,0.186221596485818,0.08467308997086415,0.12168672808375804,0.004079458947108566,0.11253204096560733,0.4908070855468439,0.509192914453156
Gwh,2015,7,17249.57025,145.31775,1136.0085,5087.1695,2782.701625,5861.8725,129.075119,3959.2165529999997,18530.8965,17820.035297000002,36350.931797000005,0.4745289707105551,0.003997634800987217,0.03125115213948252,0.13994605498447876,0.0765510397516042,0.16125783329944168,0.00355080633753252,0.10891650797591793,0.5097777576510247,0.4902222423489751
Gwh,2015,8,18105.539,143.09525,854.014,7069.467,2535.729499,3859.789,112.696618,4046.262349,19102.64825,17623.944466,36726.59271600001,0.4929817241693725,0.003896229936344198,0.023253286973935573,0.1924890515890458,0.06904341817408248,0.1050952107059601,0.0030685290865793686,0.1101725493646798,0.5201312410796523,0.4798687589203476
Gwh,2015,9,20254.55875,145.87875,880.1735,7291.61725,2321.9013760000003,5547.558,87.849001,4146.023132,21280.611,19394.948759,40675.559759,0.49795402620165324,0.0035863980941951857,0.021638878609537757,0.17926286185616988,0.057083452317733596,0.13638553551245303,0.002159749036534457,0.10192909837172279,0.5231793029053862,0.4768206970946137
Gwh,2015,10,22933.5205,150.8795,1758.3955,6704.66275,2354.1784989999996,3976.41275,80.26775,4371.509517,24842.7955,17487.031265999998,42329.826766000006,0.5417815817384958,0.003564377922783961,0.04154034245687893,0.15839098012527877,0.05561512245287319,0.09393879100856416,0.0018962456530644805,0.10327255864206056,0.5868863021181587,0.4131136978818411
Gwh,2015,11,18465.7195,155.73725,1901.7275,7465.24275,2186.563629,10521.508999,62.710379,4281.11721,20523.18425,24517.142967,45040.327217,0.409981912676476,0.003457729097963094,0.04222277273514596,0.16574574856068813,0.0485467971505923,0.23360196626255342,0.0013923162391309323,0.09505075727745019,0.45566241450958506,0.544337585490415
Gwh,2015,12,17255.7145,148.17025,1811.9125,7682.85925,2309.599251,11580.193625,55.659877,4893.225358,19215.79725,26521.537361000002,45737.334611,0.37727853288262964,0.0032395908344944203,0.039615611959255455,0.16797785256494252,0.050497023288377914,0.25318907897652,0.0012169462316375032,0.10698536326214254,0.42013373567637957,0.5798662643236205
