date,mw,region
2001-07-25 0:00,73057,ЕЭС РОССИИ
2001-07-25 1:00,70462,ЕЭС РОССИИ
2001-07-25 2:00,69750,ЕЭС РОССИИ
2001-07-25 3:00,68888,ЕЭС РОССИИ
2001-07-25 4:00,69355,ЕЭС РОССИИ
2001-07-25 5:00,71053,ЕЭС РОССИИ
2001-07-25 6:00,73322,ЕЭС РОССИИ
2001-07-25 7:00,76046,ЕЭС РОССИИ
2001-07-25 8:00,80354,ЕЭС РОССИИ
2001-07-25 9:00,83886,ЕЭС РОССИИ
2001-07-25 10:00,85288,ЕЭС РОССИИ
2001-07-25 11:00,85370,ЕЭС РОССИИ
2001-07-25 12:00,85118,ЕЭС РОССИИ
2001-07-25 13:00,84187,ЕЭС РОССИИ
2001-07-25 14:00,84459,ЕЭС РОССИИ
2001-07-25 15:00,84096,ЕЭС РОССИИ
2001-07-25 16:00,82849,ЕЭС РОССИИ
2001-07-25 17:00,81769,ЕЭС РОССИИ
2001-07-25 18:00,81096,ЕЭС РОССИИ
2001-07-25 19:00,80826,ЕЭС РОССИИ
2001-07-25 20:00,79710,ЕЭС РОССИИ
2001-07-25 21:00,79798,ЕЭС РОССИИ
2001-07-25 22:00,80262,ЕЭС РОССИИ
2001-07-25 23:00,77990,ЕЭС РОССИИ
