date,mw,region
2015-07-27 0:00,9117,ОЭС ЮГА
2015-07-27 1:00,9233,ОЭС ЮГА
2015-07-27 2:00,8489,ОЭС ЮГА
2015-07-27 3:00,8367,ОЭС ЮГА
2015-07-27 4:00,8055,ОЭС ЮГА
2015-07-27 5:00,8070,ОЭС ЮГА
2015-07-27 6:00,8532,ОЭС ЮГА
2015-07-27 7:00,9519,ОЭС ЮГА
2015-07-27 8:00,9684,ОЭС ЮГА
2015-07-27 9:00,10884,ОЭС ЮГА
2015-07-27 10:00,11516,ОЭС ЮГА
2015-07-27 11:00,11838,ОЭС ЮГА
2015-07-27 12:00,11670,ОЭС ЮГА
2015-07-27 13:00,11600,ОЭС ЮГА
2015-07-27 14:00,11946,ОЭС ЮГА
2015-07-27 15:00,12238,ОЭС ЮГА
2015-07-27 16:00,12438,ОЭС ЮГА
2015-07-27 17:00,11772,ОЭС ЮГА
2015-07-27 18:00,11796,ОЭС ЮГА
2015-07-27 19:00,11235,ОЭС ЮГА
2015-07-27 20:00,11132,ОЭС ЮГА
2015-07-27 21:00,12550,ОЭС ЮГА
2015-07-27 22:00,11357,ОЭС ЮГА
2015-07-27 23:00,10389,ОЭС ЮГА
