date,mw,region
2018-05-10 0:00,10626,ОЭС ЮГА
2018-05-10 1:00,9699,ОЭС ЮГА
2018-05-10 2:00,9905,ОЭС ЮГА
2018-05-10 3:00,9566,ОЭС ЮГА
2018-05-10 4:00,9575,ОЭС ЮГА
2018-05-10 5:00,9741,ОЭС ЮГА
2018-05-10 6:00,9835,ОЭС ЮГА
2018-05-10 7:00,10841,ОЭС ЮГА
2018-05-10 8:00,11089,ОЭС ЮГА
2018-05-10 9:00,11474,ОЭС ЮГА
2018-05-10 10:00,11997,ОЭС ЮГА
2018-05-10 11:00,11632,ОЭС ЮГА
2018-05-10 12:00,11845,ОЭС ЮГА
2018-05-10 13:00,12302,ОЭС ЮГА
2018-05-10 14:00,12215,ОЭС ЮГА
2018-05-10 15:00,11518,ОЭС ЮГА
2018-05-10 16:00,11231,ОЭС ЮГА
2018-05-10 17:00,10959,ОЭС ЮГА
2018-05-10 18:00,11525,ОЭС ЮГА
2018-05-10 19:00,11583,ОЭС ЮГА
2018-05-10 20:00,11710,ОЭС ЮГА
2018-05-10 21:00,12228,ОЭС ЮГА
2018-05-10 22:00,11803,ОЭС ЮГА
2018-05-10 23:00,10693,ОЭС ЮГА
