date,mw,region
2010-09-06 0:00,8110,ОЭС ЮГА
2010-09-06 1:00,6960,ОЭС ЮГА
2010-09-06 2:00,6690,ОЭС ЮГА
2010-09-06 3:00,6700,ОЭС ЮГА
2010-09-06 4:00,7047,ОЭС ЮГА
2010-09-06 5:00,7040,ОЭС ЮГА
2010-09-06 6:00,7221,ОЭС ЮГА
2010-09-06 7:00,7535,ОЭС ЮГА
2010-09-06 8:00,7965,ОЭС ЮГА
2010-09-06 9:00,8791,ОЭС ЮГА
2010-09-06 10:00,9221,ОЭС ЮГА
2010-09-06 11:00,8462,ОЭС ЮГА
2010-09-06 12:00,8780,ОЭС ЮГА
2010-09-06 13:00,9010,ОЭС ЮГА
2010-09-06 14:00,9053,ОЭС ЮГА
2010-09-06 15:00,8982,ОЭС ЮГА
2010-09-06 16:00,9110,ОЭС ЮГА
2010-09-06 17:00,9015,ОЭС ЮГА
2010-09-06 18:00,8996,ОЭС ЮГА
2010-09-06 19:00,9043,ОЭС ЮГА
2010-09-06 20:00,9367,ОЭС ЮГА
2010-09-06 21:00,9611,ОЭС ЮГА
2010-09-06 22:00,9402,ОЭС ЮГА
2010-09-06 23:00,8967,ОЭС ЮГА
