date,mw,region
2002-02-15 0:00,5632,ОЭС ЮГА
2002-02-15 1:00,4969,ОЭС ЮГА
2002-02-15 2:00,4900,ОЭС ЮГА
2002-02-15 3:00,4883,ОЭС ЮГА
2002-02-15 4:00,4887,ОЭС ЮГА
2002-02-15 5:00,4895,ОЭС ЮГА
2002-02-15 6:00,5601,ОЭС ЮГА
2002-02-15 7:00,6553,ОЭС ЮГА
2002-02-15 8:00,6620,ОЭС ЮГА
2002-02-15 9:00,6812,ОЭС ЮГА
2002-02-15 10:00,6756,ОЭС ЮГА
2002-02-15 11:00,6783,ОЭС ЮГА
2002-02-15 12:00,6708,ОЭС ЮГА
2002-02-15 13:00,6430,ОЭС ЮГА
2002-02-15 14:00,6417,ОЭС ЮГА
2002-02-15 15:00,6373,ОЭС ЮГА
2002-02-15 16:00,6381,ОЭС ЮГА
2002-02-15 17:00,6699,ОЭС ЮГА
2002-02-15 18:00,6950,ОЭС ЮГА
2002-02-15 19:00,7582,ОЭС ЮГА
2002-02-15 20:00,7560,ОЭС ЮГА
2002-02-15 21:00,7387,ОЭС ЮГА
2002-02-15 22:00,6723,ОЭС ЮГА
2002-02-15 23:00,6381,ОЭС ЮГА
