date,mw,region
2003-04-06 0:00,4902,ОЭС ЮГА
2003-04-06 1:00,4658,ОЭС ЮГА
2003-04-06 2:00,4490,ОЭС ЮГА
2003-04-06 3:00,4511,ОЭС ЮГА
2003-04-06 4:00,4513,ОЭС ЮГА
2003-04-06 5:00,4339,ОЭС ЮГА
2003-04-06 6:00,4410,ОЭС ЮГА
2003-04-06 7:00,4549,ОЭС ЮГА
2003-04-06 8:00,4698,ОЭС ЮГА
2003-04-06 9:00,4743,ОЭС ЮГА
2003-04-06 10:00,4952,ОЭС ЮГА
2003-04-06 11:00,4673,ОЭС ЮГА
2003-04-06 12:00,4658,ОЭС ЮГА
2003-04-06 13:00,4655,ОЭС ЮГА
2003-04-06 14:00,4777,ОЭС ЮГА
2003-04-06 15:00,4507,ОЭС ЮГА
2003-04-06 16:00,4446,ОЭС ЮГА
2003-04-06 17:00,4450,ОЭС ЮГА
2003-04-06 18:00,4508,ОЭС ЮГА
2003-04-06 19:00,5136,ОЭС ЮГА
2003-04-06 20:00,5868,ОЭС ЮГА
2003-04-06 21:00,6378,ОЭС ЮГА
2003-04-06 22:00,6277,ОЭС ЮГА
2003-04-06 23:00,5445,ОЭС ЮГА
