date,mw,region
2017-10-19 0:00,10331,ОЭС ЮГА
2017-10-19 1:00,9715,ОЭС ЮГА
2017-10-19 2:00,9510,ОЭС ЮГА
2017-10-19 3:00,9592,ОЭС ЮГА
2017-10-19 4:00,9424,ОЭС ЮГА
2017-10-19 5:00,9950,ОЭС ЮГА
2017-10-19 6:00,9883,ОЭС ЮГА
2017-10-19 7:00,10703,ОЭС ЮГА
2017-10-19 8:00,10477,ОЭС ЮГА
2017-10-19 9:00,11394,ОЭС ЮГА
2017-10-19 10:00,12248,ОЭС ЮГА
2017-10-19 11:00,11921,ОЭС ЮГА
2017-10-19 12:00,11279,ОЭС ЮГА
2017-10-19 13:00,11948,ОЭС ЮГА
2017-10-19 14:00,11576,ОЭС ЮГА
2017-10-19 15:00,11616,ОЭС ЮГА
2017-10-19 16:00,11723,ОЭС ЮГА
2017-10-19 17:00,11929,ОЭС ЮГА
2017-10-19 18:00,13178,ОЭС ЮГА
2017-10-19 19:00,13343,ОЭС ЮГА
2017-10-19 20:00,12858,ОЭС ЮГА
2017-10-19 21:00,12833,ОЭС ЮГА
2017-10-19 22:00,12503,ОЭС ЮГА
2017-10-19 23:00,11081,ОЭС ЮГА
