date,mw,region
2012-01-20 0:00,9321,ОЭС ЮГА
2012-01-20 1:00,8710,ОЭС ЮГА
2012-01-20 2:00,8426,ОЭС ЮГА
2012-01-20 3:00,8541,ОЭС ЮГА
2012-01-20 4:00,9068,ОЭС ЮГА
2012-01-20 5:00,9074,ОЭС ЮГА
2012-01-20 6:00,9378,ОЭС ЮГА
2012-01-20 7:00,10215,ОЭС ЮГА
2012-01-20 8:00,10929,ОЭС ЮГА
2012-01-20 9:00,11677,ОЭС ЮГА
2012-01-20 10:00,11801,ОЭС ЮГА
2012-01-20 11:00,11617,ОЭС ЮГА
2012-01-20 12:00,11384,ОЭС ЮГА
2012-01-20 13:00,11228,ОЭС ЮГА
2012-01-20 14:00,11355,ОЭС ЮГА
2012-01-20 15:00,10927,ОЭС ЮГА
2012-01-20 16:00,11053,ОЭС ЮГА
2012-01-20 17:00,11082,ОЭС ЮГА
2012-01-20 18:00,11521,ОЭС ЮГА
2012-01-20 19:00,12199,ОЭС ЮГА
2012-01-20 20:00,12229,ОЭС ЮГА
2012-01-20 21:00,11190,ОЭС ЮГА
2012-01-20 22:00,10776,ОЭС ЮГА
2012-01-20 23:00,10450,ОЭС ЮГА
