date,mw,region
2006-10-26 0:00,7298,ОЭС ЮГА
2006-10-26 1:00,6516,ОЭС ЮГА
2006-10-26 2:00,6484,ОЭС ЮГА
2006-10-26 3:00,6257,ОЭС ЮГА
2006-10-26 4:00,6294,ОЭС ЮГА
2006-10-26 5:00,6503,ОЭС ЮГА
2006-10-26 6:00,6955,ОЭС ЮГА
2006-10-26 7:00,8020,ОЭС ЮГА
2006-10-26 8:00,8545,ОЭС ЮГА
2006-10-26 9:00,8575,ОЭС ЮГА
2006-10-26 10:00,8803,ОЭС ЮГА
2006-10-26 11:00,8820,ОЭС ЮГА
2006-10-26 12:00,8748,ОЭС ЮГА
2006-10-26 13:00,8423,ОЭС ЮГА
2006-10-26 14:00,8215,ОЭС ЮГА
2006-10-26 15:00,8244,ОЭС ЮГА
2006-10-26 16:00,8148,ОЭС ЮГА
2006-10-26 17:00,8344,ОЭС ЮГА
2006-10-26 18:00,8595,ОЭС ЮГА
2006-10-26 19:00,10159,ОЭС ЮГА
2006-10-26 20:00,10294,ОЭС ЮГА
2006-10-26 21:00,9763,ОЭС ЮГА
2006-10-26 22:00,8587,ОЭС ЮГА
2006-10-26 23:00,8026,ОЭС ЮГА
