date,mw,region
2020-06-06 0:00,9826,ОЭС ЮГА
2020-06-06 1:00,9370,ОЭС ЮГА
2020-06-06 2:00,9076,ОЭС ЮГА
2020-06-06 3:00,8701,ОЭС ЮГА
2020-06-06 4:00,8499,ОЭС ЮГА
2020-06-06 5:00,8554,ОЭС ЮГА
2020-06-06 6:00,8970,ОЭС ЮГА
2020-06-06 7:00,9429,ОЭС ЮГА
2020-06-06 8:00,10504,ОЭС ЮГА
2020-06-06 9:00,11105,ОЭС ЮГА
2020-06-06 10:00,11411,ОЭС ЮГА
2020-06-06 11:00,11580,ОЭС ЮГА
2020-06-06 12:00,11385,ОЭС ЮГА
2020-06-06 13:00,11757,ОЭС ЮГА
2020-06-06 14:00,11638,ОЭС ЮГА
2020-06-06 15:00,11522,ОЭС ЮГА
2020-06-06 16:00,11261,ОЭС ЮГА
2020-06-06 17:00,11234,ОЭС ЮГА
2020-06-06 18:00,11046,ОЭС ЮГА
2020-06-06 19:00,11144,ОЭС ЮГА
2020-06-06 20:00,11694,ОЭС ЮГА
2020-06-06 21:00,11701,ОЭС ЮГА
2020-06-06 22:00,11498,ОЭС ЮГА
2020-06-06 23:00,9932,ОЭС ЮГА
