unit,date,year,month,month_date,weekday,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2017-01-01,2017,1,01-01,Sunday,38.286,0.0,36.847,33.891,24.704,31.344,0.0,0.975,75.133,90.914,166.047,0.2305732714231513,0.0,0.22190705041343717,0.20410486187645666,0.14877715345655146,0.1887658313610002,0.0,0.005871831469403241,0.45248032183658843,0.5475196781634116
Gwh,2017-01-02,2017,1,01-02,Monday,40.819,0.0,37.104,33.884,28.745,32.044,0.0,0.852,77.923,95.525,173.448,0.23533854527005213,0.0,0.2139200221392002,0.19535538028688712,0.16572690374060237,0.18474701351413678,0.0,0.00491213504912135,0.44925856740925235,0.5507414325907477
Gwh,2017-01-03,2017,1,01-03,Tuesday,52.5355,0.0,42.43,33.334,46.9435,15.491,0.045,0.851,94.9655,96.6645,191.63,0.27415070709179146,0.0,0.2214162709387883,0.17394979909200023,0.24496947242081094,0.08083807337055784,0.00023482753222355582,0.004440849553827689,0.4955669780305798,0.5044330219694203
Gwh,2017-01-04,2017,1,01-04,Wednesday,58.0785,0.0,45.336,33.462,38.92,24.638,0.0,1.07,103.4145,98.09,201.5045,0.2882243324590766,0.0,0.22498753129582713,0.16606080757501696,0.1931470513065465,0.12227022225310105,0.0,0.005310055110431777,0.5132118637549037,0.48678813624509626
Gwh,2017-01-05,2017,1,01-05,Thursday,59.67275,0.0,44.353,33.396,38.603,14.392,0.057,1.127,104.02575,87.575,191.60075,0.31144319633404355,0.0,0.23148656777178586,0.17429994402422747,0.20147624683097534,0.07511452851828607,0.0002974936162828173,0.00588202290439886,0.5429297641058294,0.45707023589417056
Gwh,2017-01-06,2017,1,01-06,Friday,59.63925,0.0,45.503,33.519,41.796,40.041,0.052,1.196,105.14225,116.604,221.74625,0.2689526880386929,0.0,0.20520301921678494,0.15115926424911355,0.18848571283618099,0.18057126106980387,0.00023450227455932174,0.0053935523148643996,0.47415570725547784,0.5258442927445222
Gwh,2017-01-07,2017,1,01-07,Saturday,52.67,0.0,52.186,33.335,28.299,39.175,0.0495,1.237,104.856,102.0955,206.9515,0.2545040746261805,0.0,0.2521653624158317,0.161076387462763,0.13674218355508416,0.18929555958763283,0.00023918647605840015,0.005977245876449313,0.5066694370420122,0.4933305629579877
Gwh,2017-01-08,2017,1,01-08,Sunday,53.113,0.0,52.933,33.897,31.023,21.323,0.056,1.245,106.046,87.544,193.59,0.27435817965804016,0.0,0.27342837956506016,0.17509685417635207,0.1602510460251046,0.11014515212562632,0.0002892711400382251,0.006431117309778398,0.5477865592231004,0.4522134407768996
Gwh,2017-01-09,2017,1,01-09,Monday,61.600267,0.0,52.626,33.434,45.548,11.38,0.0315,1.212,114.22626699999999,91.6055,205.83176699999999,0.2992748296233594,0.0,0.2556748201068497,0.16243362473781806,0.22128751389478188,0.055287870117735526,0.00015303760181974244,0.005888303917635804,0.554949649730209,0.445050350269791
Gwh,2017-01-10,2017,1,01-10,Tuesday,64.590233,0.0,51.817,33.292705999999995,42.624,31.705,0.0495,1.199,116.407233,108.87020600000001,225.27743900000002,0.2867141658157788,0.0,0.23001415601142375,0.14778535368559473,0.18920669637051404,0.14073757292668795,0.00021972906039650068,0.005322326129604127,0.5167283218272026,0.4832716781727974
