hour,sector,source,date
为865,水电,https://cec.org.cn/detail/index.html?3-283164,2020-04-01
为1266,火电,https://cec.org.cn/detail/index.html?3-283164,2020-04-01
2230,核电,https://cec.org.cn/detail/index.html?3-283164,2020-04-01
745,风电,https://cec.org.cn/detail/index.html?3-283164,2020-04-01
419,太阳能发电,https://cec.org.cn/detail/index.html?3-283164,2020-04-01
