hour,sector,source,date
为2674,水电,https://cec.org.cn/detail/index.html?3-126675,2017-09-01
为3117,火电,https://cec.org.cn/detail/index.html?3-126675,2017-09-01
5379,核电,https://cec.org.cn/detail/index.html?3-126675,2017-09-01
1386,风电,https://cec.org.cn/detail/index.html?3-126675,2017-09-01
