hour,sector,source,date
为2903,水电,https://cec.org.cn/detail/index.html?3-163893,2019-09-01
为3174,火电,https://cec.org.cn/detail/index.html?3-163893,2019-09-01
5452,核电,https://cec.org.cn/detail/index.html?3-163893,2019-09-01
1519,风电,https://cec.org.cn/detail/index.html?3-163893,2019-09-01
1010,太阳能发电,https://cec.org.cn/detail/index.html?3-163893,2019-09-01
