hour,sector,source,date
为617,水电,https://cec.org.cn/detail/index.html?3-126680,2018-03-01
为1089,火电,https://cec.org.cn/detail/index.html?3-126680,2018-03-01
1690,核电,https://cec.org.cn/detail/index.html?3-126680,2018-03-01
592,风电,https://cec.org.cn/detail/index.html?3-126680,2018-03-01
