hour,sector,source,date
为691,水电,https://cec.org.cn/detail/index.html?3-126688,2019-03-01
为1083,火电,https://cec.org.cn/detail/index.html?3-126688,2019-03-01
1655,核电,https://cec.org.cn/detail/index.html?3-126688,2019-03-01
556,风电,https://cec.org.cn/detail/index.html?3-126688,2019-03-01
283,太阳能发电,https://cec.org.cn/detail/index.html?3-126688,2019-03-01
