hour,sector,source,date
为3946,水电,https://cec.org.cn/detail/index.html?3-6896,2018-11-01
为3946,火电,https://cec.org.cn/detail/index.html?3-6896,2018-11-01
4047,燃煤发电,https://cec.org.cn/detail/index.html?3-6896,2018-11-01
6791,核电,https://cec.org.cn/detail/index.html?3-6896,2018-11-01
1891,风电,https://cec.org.cn/detail/index.html?3-6896,2018-11-01
1148,太阳能发电,https://cec.org.cn/detail/index.html?3-6896,2018-11-01
