hour,sector,source,date
为1691,水电,https://cec.org.cn/detail/index.html?3-311529,2022-06-01
为2057,火电,https://cec.org.cn/detail/index.html?3-311529,2022-06-01
为2139,燃煤发电,https://cec.org.cn/detail/index.html?3-311529,2022-06-01
为1090,燃气发电,https://cec.org.cn/detail/index.html?3-311529,2022-06-01
3673,核电,https://cec.org.cn/detail/index.html?3-311529,2022-06-01
1154,风电,https://cec.org.cn/detail/index.html?3-311529,2022-06-01
690,太阳能发电,https://cec.org.cn/detail/index.html?3-311529,2022-06-01
