hour,sector,source,date
为2529,水电,https://cec.org.cn/detail/index.html?3-126684,2018-07-01
为2529,火电,https://cec.org.cn/detail/index.html?3-126684,2018-07-01
2601,燃煤发电,https://cec.org.cn/detail/index.html?3-126684,2018-07-01
4135,核电,https://cec.org.cn/detail/index.html?3-126684,2018-07-01
1292,风电,https://cec.org.cn/detail/index.html?3-126684,2018-07-01
741,太阳能发电,https://cec.org.cn/detail/index.html?3-126684,2018-07-01
