hour,sector,source,date
为730,水电,https://cec.org.cn/detail/index.html?3-126687,2019-02-01
为730,火电,https://cec.org.cn/detail/index.html?3-126687,2019-02-01
1040,核电,https://cec.org.cn/detail/index.html?3-126687,2019-02-01
351,风电,https://cec.org.cn/detail/index.html?3-126687,2019-02-01
164,太阳能发电,https://cec.org.cn/detail/index.html?3-126687,2019-02-01
