hour,sector,source,date
为622,水电,https://cec.org.cn/detail/index.html?3-281582,2020-03-01
为946,火电,https://cec.org.cn/detail/index.html?3-281582,2020-03-01
1599,核电,https://cec.org.cn/detail/index.html?3-281582,2020-03-01
548,风电,https://cec.org.cn/detail/index.html?3-281582,2020-03-01
289,太阳能发电,https://cec.org.cn/detail/index.html?3-281582,2020-03-01
