hour,sector,source,date
为410,水电,https://cec.org.cn/detail/index.html?3-126679,2018-02-01
为729,火电,https://cec.org.cn/detail/index.html?3-126679,2018-02-01
1093,核电,https://cec.org.cn/detail/index.html?3-126679,2018-02-01
387,风电,https://cec.org.cn/detail/index.html?3-126679,2018-02-01
