hour,sector,source,date
4293,火电,https://cec.org.cn/detail/index.html?3-277104,2019-12-01
4416,燃煤发电,https://cec.org.cn/detail/index.html?3-277104,2019-12-01
2646,燃气发电,https://cec.org.cn/detail/index.html?3-277104,2019-12-01
7394,核电,https://cec.org.cn/detail/index.html?3-277104,2019-12-01
2082,风电,https://cec.org.cn/detail/index.html?3-277104,2019-12-01
1285,太阳能发电,https://cec.org.cn/detail/index.html?3-277104,2019-12-01
