hour,sector,source,date
为2439,水电,https://cec.org.cn/detail/index.html?3-288305,2020-08-01
为2718,火电,https://cec.org.cn/detail/index.html?3-288305,2020-08-01
4881,核电,https://cec.org.cn/detail/index.html?3-288305,2020-08-01
1417,风电,https://cec.org.cn/detail/index.html?3-288305,2020-08-01
897,太阳能发电,https://cec.org.cn/detail/index.html?3-288305,2020-08-01
