hour,sector,source,date
3563,水电,https://cec.org.cn/detail/index.html?3-126656,2015-10-01
3563,火电,https://cec.org.cn/detail/index.html?3-126656,2015-10-01
1473,风电,https://cec.org.cn/detail/index.html?3-126656,2015-10-01
