hour,sector,source,date
为1674,水电,https://cec.org.cn/detail/index.html?3-126691,2019-06-01
为2066,火电,https://cec.org.cn/detail/index.html?3-126691,2019-06-01
3429,核电,https://cec.org.cn/detail/index.html?3-126691,2019-06-01
1133,风电,https://cec.org.cn/detail/index.html?3-126691,2019-06-01
650,太阳能发电,https://cec.org.cn/detail/index.html?3-126691,2019-06-01
