hour,sector,source,date
为732,水电,https://cec.org.cn/detail/index.html?3-294537,2021-02-01
为732,火电,https://cec.org.cn/detail/index.html?3-294537,2021-02-01
1147,核电,https://cec.org.cn/detail/index.html?3-294537,2021-02-01
419,风电,https://cec.org.cn/detail/index.html?3-294537,2021-02-01
192,太阳能发电,https://cec.org.cn/detail/index.html?3-294537,2021-02-01
