hour,sector,source,date
为1776,水电,https://cec.org.cn/detail/index.html?3-258011,2018-05-01
为1776,火电,https://cec.org.cn/detail/index.html?3-258011,2018-05-01
1824,燃煤发电,https://cec.org.cn/detail/index.html?3-258011,2018-05-01
2915,核电,https://cec.org.cn/detail/index.html?3-258011,2018-05-01
1001,风电,https://cec.org.cn/detail/index.html?3-258011,2018-05-01
531,太阳能发电,https://cec.org.cn/detail/index.html?3-258011,2018-05-01
