hour,sector,source,date
3613,水电,https://cec.org.cn/detail/index.html?3-6973,2018-12-01
4361,火电,https://cec.org.cn/detail/index.html?3-6973,2018-12-01
7184,核电,https://cec.org.cn/detail/index.html?3-6973,2018-12-01
2095,风电,https://cec.org.cn/detail/index.html?3-6973,2018-12-01
1212,太阳能发电,https://cec.org.cn/detail/index.html?3-6973,2018-12-01
