hour,sector,source,date
为2118,水电,https://cec.org.cn/detail/index.html?3-172637,2019-07-01
为2442,火电,https://cec.org.cn/detail/index.html?3-172637,2019-07-01
4006,核电,https://cec.org.cn/detail/index.html?3-172637,2019-07-01
1259,风电,https://cec.org.cn/detail/index.html?3-172637,2019-07-01
770,太阳能发电,https://cec.org.cn/detail/index.html?3-172637,2019-07-01
