hour,sector,source,date
为3244,水电,https://cec.org.cn/detail/index.html?3-258809,2019-10-01
为3495,火电,https://cec.org.cn/detail/index.html?3-258809,2019-10-01
6040,核电,https://cec.org.cn/detail/index.html?3-258809,2019-10-01
1688,风电,https://cec.org.cn/detail/index.html?3-258809,2019-10-01
1117,太阳能发电,https://cec.org.cn/detail/index.html?3-258809,2019-10-01
