hour,sector,source,date
为1144,水电,https://cec.org.cn/detail/index.html?3-297665,2021-05-01
为1813,火电,https://cec.org.cn/detail/index.html?3-297665,2021-05-01
为1871,燃煤发电,https://cec.org.cn/detail/index.html?3-297665,2021-05-01
为1108,燃气发电,https://cec.org.cn/detail/index.html?3-297665,2021-05-01
3121,核电,https://cec.org.cn/detail/index.html?3-297665,2021-05-01
1053,风电,https://cec.org.cn/detail/index.html?3-297665,2021-05-01
541,太阳能发电,https://cec.org.cn/detail/index.html?3-297665,2021-05-01
