hour,sector,source,date
为1933,水电,https://cec.org.cn/detail/index.html?3-299891,2021-07-01
为2589,火电,https://cec.org.cn/detail/index.html?3-299891,2021-07-01
为2675,燃煤发电,https://cec.org.cn/detail/index.html?3-299891,2021-07-01
为1590,燃气发电,https://cec.org.cn/detail/index.html?3-299891,2021-07-01
4532,核电,https://cec.org.cn/detail/index.html?3-299891,2021-07-01
1371,风电,https://cec.org.cn/detail/index.html?3-299891,2021-07-01
780,太阳能发电,https://cec.org.cn/detail/index.html?3-299891,2021-07-01
