hour,sector,source,date
为2939,水电,https://cec.org.cn/detail/index.html?3-258037,2018-08-01
为2939,火电,https://cec.org.cn/detail/index.html?3-258037,2018-08-01
2950,燃煤发电,https://cec.org.cn/detail/index.html?3-258037,2018-08-01
4820,核电,https://cec.org.cn/detail/index.html?3-258037,2018-08-01
1412,风电,https://cec.org.cn/detail/index.html?3-258037,2018-08-01
851,太阳能发电,https://cec.org.cn/detail/index.html?3-258037,2018-08-01
