hour,sector,source,date
为2538,水电,https://cec.org.cn/detail/index.html?3-172636,2019-08-01
为2831,火电,https://cec.org.cn/detail/index.html?3-172636,2019-08-01
4844,核电,https://cec.org.cn/detail/index.html?3-172636,2019-08-01
1388,风电,https://cec.org.cn/detail/index.html?3-172636,2019-08-01
895,太阳能发电,https://cec.org.cn/detail/index.html?3-172636,2019-08-01
