hour,sector,source,date
为2126,水电,https://cec.org.cn/detail/index.html?3-126683,2018-06-01
为2126,火电,https://cec.org.cn/detail/index.html?3-126683,2018-06-01
2184,燃煤发电,https://cec.org.cn/detail/index.html?3-126683,2018-06-01
3548,核电,https://cec.org.cn/detail/index.html?3-126683,2018-06-01
1143,风电,https://cec.org.cn/detail/index.html?3-126683,2018-06-01
637,太阳能发电,https://cec.org.cn/detail/index.html?3-126683,2018-06-01
