hour,sector,source,date
为3431,水电,https://cec.org.cn/detail/index.html?3-126676,2017-10-01
为3431,火电,https://cec.org.cn/detail/index.html?3-126676,2017-10-01
5873,核电,https://cec.org.cn/detail/index.html?3-126676,2017-10-01
1552,风电,https://cec.org.cn/detail/index.html?3-126676,2017-10-01
