KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26317.407,MWH,19337.53,19604.03,19737.23,19814.33,19849.33,19132.53,19581.33,19613.4,20239.13,20294.53,19887.13,19782.33,19939.63,19967.03,19944.43,19920.43,19245.03,19146.83,18854.53,19114.93,19140.53,19074.23,18927.63,18058.83,2017-12-05
BARAJLI,19809.506,MWH,14658.35,14646.35,14644.35,14605.15,14600.15,14600.15,14607.15,14600.15,14292.05,14411.25,14450.85,14452.85,14354.85,14336.85,14465.85,14484.85,14387.15,14387.15,14678.15,14682.15,14722.75,14714.75,14659.45,14658.45,2017-12-05
LİNYİT,9466.652,MWH,4819.35,4819.35,4843.35,4843.35,4843.35,4843.35,4843.35,4851.35,4851.35,4794.35,4789.35,4789.35,4790.35,4789.35,4851.35,4851.35,4851.35,4851.35,4851.35,4791.35,4791.35,4791.35,4791.35,4791.35,2017-12-05
İTHAL KÖMÜR,8293.75,MWH,5834.0,6463.0,6463.0,6463.0,6463.0,6463.0,6631.0,6631.0,6611.0,6586.0,6586.0,6586.0,6501.0,6396.0,6381.0,6341.0,6336.0,6421.0,6471.0,6486.0,6556.0,6576.0,6581.0,6586.0,2017-12-05
AKARSU,7470.208,MWH,3504.377,3501.147,3487.417,3459.137,3469.007,3445.977,3446.247,3469.587,3481.797,3590.867,3660.747,3756.117,3705.977,3650.477,3613.597,3581.687,3582.257,3594.647,3613.797,3655.297,3676.297,3645.247,3590.357,3564.517,2017-12-05
RÜZGAR,6537.902,MWH,4127.735,4112.478,4115.9,4085.803,4067.658,4057.054,4068.953,4089.136,4103.75,4128.351,4142.729,4158.162,4167.16,4176.541,4187.723,4177.521,4191.825,4248.967,4329.792,4390.237,4447.255,4490.668,4516.796,4555.242,2017-12-05
JEOTERMAL,1077.428,MWH,661.3,662.4,664.1,665.3,665.5,666.9,667.2,666.4,663.7,657.6,651.4,646.7,642.3,640.0,638.2,636.0,638.8,641.1,646.2,649.7,654.8,658.1,661.9,654.0,2017-12-05
TAŞ KÖMÜR,844.766,MWH,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,2017-12-05
BİYOKÜTLE,432.437,MWH,131.42,130.02,130.01,130.31,130.31,130.01,131.41,131.21,131.21,133.645,133.645,133.145,132.98,132.98,134.48,134.68,132.18,132.18,132.98,131.61,131.31,131.31,131.51,131.51,2017-12-05
ASFALTİT KÖMÜR,405.0,MWH,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,2017-12-05
FUEL OİL,394.35,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-05
ATIK ISI,140.425,MWH,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,2017-12-05
GÜNEŞ,13.9,MWH,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,2017-12-05
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-05
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-05
