KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,25642.202,MWH,16824.73,16669.56,16709.56,16789.56,16899.56,16999.56,17030.73,17326.78,17731.93,18053.03,18230.63,18215.73,18079.23,18079.63,18078.63,17955.63,18078.53,17979.03,17704.53,17831.53,17854.83,17753.53,17768.23,17765.73,2017-03-13
BARAJLI,19638.282,MWH,14978.12,14969.32,14966.02,14961.92,14512.92,14512.92,13820.52,13824.52,13910.32,13915.32,13916.42,13920.82,13900.82,13900.82,13900.72,13900.72,13907.32,13907.32,15119.12,15119.62,15112.32,15112.32,15108.32,15105.82,2017-03-13
LİNYİT,9416.904,MWH,4262.9,4262.9,4262.9,4262.9,4262.9,4262.9,4262.9,4267.9,4267.9,4267.9,4307.9,4337.9,4357.9,4377.9,4377.9,4377.9,4232.9,4377.9,4377.9,4377.9,4377.9,4377.9,4377.9,4377.9,2017-03-13
İTHAL KÖMÜR,7616.35,MWH,5499.0,5498.0,5497.0,5497.0,5496.0,5495.0,5511.0,5510.0,5512.0,5516.0,5519.0,5521.0,5522.0,5522.0,5521.0,5505.0,5509.0,5511.0,5513.0,5513.0,5516.0,5506.0,5501.0,5500.0,2017-03-13
AKARSU,7207.018,MWH,4109.059,4109.559,4086.599,4067.879,4051.119,4040.409,4032.329,4039.049,4073.629,4102.119,4107.949,4112.519,4111.999,4100.649,4090.469,4089.859,4067.429,4082.669,4097.829,4121.179,4123.979,4116.529,4107.539,4105.949,2017-03-13
RÜZGAR,5941.262,MWH,3159.052,3098.196,3059.015,3032.463,3022.127,2992.591,2960.09,2937.446,2920.375,2912.175,2940.389,2991.038,3047.431,3096.986,3143.083,3182.411,3194.401,3200.122,3215.411,3213.387,3207.527,3173.467,3153.83,3141.739,2017-03-13
JEOTERMAL,844.058,MWH,545.4,545.5,545.4,545.8,546.4,545.5,545.0,540.0,540.5,536.35,531.15,530.45,530.0,527.0,525.05,526.85,527.65,531.25,535.3,537.2,538.0,540.8,542.15,544.55,2017-03-13
FUEL OİL,735.69,MWH,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,2017-03-13
TAŞ KÖMÜR,616.146,MWH,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,2017-03-13
ASFALTİT KÖMÜR,405.0,MWH,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2017-03-13
BİYOKÜTLE,357.643,MWH,125.74,125.74,125.74,125.74,127.1,127.1,127.1,127.1,127.1,128.47,128.47,128.47,128.47,128.47,128.47,128.47,128.47,128.47,127.1,127.1,127.1,127.1,127.1,127.1,2017-03-13
ATIK ISI,132.925,MWH,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,2017-03-13
GÜNEŞ,12.9,MWH,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,2017-03-13
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-13
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-13
