KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26557.671,MWH,15018.33,15163.43,15378.33,15327.23,15331.93,15325.63,15319.33,15434.58,15506.63,15997.33,15922.63,16003.23,15774.93,15746.63,15851.63,15842.43,15774.93,15422.63,15459.23,15580.23,15657.33,14943.23,14726.46,15529.36,2017-06-16
BARAJLI,19732.122,MWH,16279.29,16279.29,16276.29,16220.29,16219.29,16219.29,16227.29,16241.29,16030.74,16118.94,16198.94,16197.94,16186.94,16183.94,16219.94,16222.14,16142.44,16022.29,16053.29,16052.29,16052.29,16052.29,16045.29,16045.29,2017-06-16
LİNYİT,9419.564,MWH,4939.9,4941.9,4941.9,4941.9,4890.9,4890.9,4890.9,4940.9,4978.9,5016.9,5054.9,5104.9,5070.9,5071.9,5104.9,5104.9,5104.9,5090.9,5090.9,5205.9,5205.9,5242.9,5242.9,5244.9,2017-06-16
İTHAL KÖMÜR,7616.35,MWH,5319.0,5263.0,5203.0,5087.0,5098.0,5253.0,5374.0,5064.0,5076.0,5381.0,5555.0,5589.0,5629.0,5719.0,5779.0,5828.0,5868.0,5910.0,5911.0,5847.0,5896.0,5894.0,5922.0,5922.0,2017-06-16
AKARSU,7333.05,MWH,4131.487,4099.877,4087.667,4041.297,4039.187,4039.277,4094.997,4145.377,4232.497,4289.697,4319.417,4320.987,4295.767,4331.867,4326.687,4325.377,4341.347,4302.537,4288.637,4277.437,4220.247,4189.657,4184.467,4186.277,2017-06-16
RÜZGAR,6168.406,MWH,3714.108,3677.897,3657.491,3648.019,3648.398,3630.237,3583.825,3528.21,3496.38,3486.835,3516.034,3564.897,3627.357,3698.601,3760.174,3791.086,3834.515,3898.473,3955.571,3970.716,4018.453,4009.006,3939.481,3832.549,2017-06-16
JEOTERMAL,868.978,MWH,487.05,488.8,492.35,494.35,498.35,498.15,493.15,485.2,476.55,465.55,457.0,445.75,435.85,430.75,425.2,426.1,427.05,428.5,436.35,446.45,457.15,468.85,476.55,485.3,2017-06-16
FUEL OİL,670.59,MWH,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,2017-06-16
TAŞ KÖMÜR,616.146,MWH,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,2017-06-16
ASFALTİT KÖMÜR,405.0,MWH,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,2017-06-16
BİYOKÜTLE,362.04,MWH,50.88,51.18,51.18,51.18,50.88,50.88,50.78,50.78,50.68,50.68,52.68,52.68,52.68,52.58,52.58,52.68,52.98,53.08,53.08,53.08,52.78,52.78,52.78,52.78,2017-06-16
ATIK ISI,135.125,MWH,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,2017-06-16
GÜNEŞ,12.9,MWH,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,2017-06-16
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-16
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-16
