KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,25640.916,MWH,16953.71,16363.85,16186.68,16227.81,16338.68,16439.62,16849.79,17037.26,17892.97,17876.29,17851.86,17826.19,17800.29,17316.99,17665.67,17727.6,17728.86,17629.41,17785.71,17814.57,17868.43,17882.47,17892.31,17873.66,2017-03-04
BARAJLI,19638.282,MWH,14516.12,14516.12,14516.12,14516.12,14508.52,14508.52,14506.52,14503.52,14512.12,14551.02,14559.42,14559.92,14559.92,14552.92,14546.82,14533.22,14527.92,14517.92,14512.92,14519.92,14512.82,14512.82,14512.82,14506.82,2017-03-04
LİNYİT,9416.904,MWH,3950.9,4061.9,4061.9,4061.9,4061.9,4061.9,4061.9,4091.9,4106.9,4177.9,4226.9,4245.9,4360.9,4329.9,4325.9,4336.9,4336.9,4370.9,4370.9,4370.9,4370.9,4370.9,4420.9,4460.9,2017-03-04
İTHAL KÖMÜR,7616.35,MWH,5187.0,5187.0,5172.0,5172.0,5172.0,5172.0,5172.0,5172.0,5391.0,5406.0,5413.0,5428.0,5443.0,5453.0,5453.0,5438.0,5438.0,5438.0,5438.0,5453.0,5453.0,5453.0,5438.0,5438.0,2017-03-04
AKARSU,7207.018,MWH,4016.189,4003.719,4002.449,3984.879,3980.169,3985.059,3995.479,4040.359,4070.889,4117.859,4161.139,4148.409,4134.589,4142.189,4104.109,4089.999,4089.169,4067.259,4047.009,4051.609,4046.909,4055.559,4053.269,4044.079,2017-03-04
RÜZGAR,5924.762,MWH,3510.003,3536.415,3560.209,3585.315,3602.724,3618.269,3610.088,3580.186,3533.498,3494.897,3461.151,3445.47,3442.935,3450.778,3469.025,3466.479,3451.96,3438.764,3452.713,3469.561,3487.751,3474.973,3418.532,3369.415,2017-03-04
JEOTERMAL,844.058,MWH,519.7,522.1,522.9,527.7,528.2,522.7,524.2,522.9,520.15,518.55,516.4,514.3,510.9,506.4,504.5,505.15,504.85,506.95,511.45,516.45,518.3,519.95,521.65,523.9,2017-03-04
FUEL OİL,735.69,MWH,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,2017-03-04
TAŞ KÖMÜR,616.146,MWH,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,2017-03-04
ASFALTİT KÖMÜR,405.0,MWH,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2017-03-04
BİYOKÜTLE,356.23,MWH,113.39,113.39,113.39,113.39,113.39,114.75,114.75,114.75,114.75,116.12,116.12,116.42,116.42,116.12,116.12,116.12,116.12,116.12,114.75,114.75,114.75,114.75,114.75,114.75,2017-03-04
ATIK ISI,132.925,MWH,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,2017-03-04
GÜNEŞ,12.9,MWH,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,2017-03-04
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-04
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-04
