KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26392.811,MWH,15910.73,15925.73,15941.43,15947.23,15961.13,15982.13,16070.23,16021.53,16549.83,17167.93,17033.93,17027.33,17020.23,16989.33,16820.93,16712.73,16857.23,16644.43,16788.83,16830.13,16862.93,16992.53,16941.73,16966.23,2017-10-16
BARAJLI,19804.478,MWH,13244.43,13242.43,13244.43,13222.43,13213.43,13213.43,13215.43,13221.43,12186.13,12178.33,12191.13,12029.13,12034.13,12106.23,12131.23,12137.23,12671.23,12926.73,12932.63,12936.33,12925.73,12923.73,12921.53,12929.43,2017-10-16
LİNYİT,9466.652,MWH,4829.9,4850.9,4848.35,4848.35,4848.35,4848.35,4848.35,4843.35,4885.35,4835.35,4885.35,4785.35,4882.35,4881.35,4876.35,4876.35,4879.35,4879.35,4779.35,4779.35,4883.35,4883.35,4885.35,4862.35,2017-10-16
İTHAL KÖMÜR,7633.75,MWH,5894.0,5895.0,5896.0,5894.0,5893.0,5894.0,5893.0,5893.0,5881.0,5879.0,5884.0,5882.0,5884.0,5881.0,5883.0,5883.0,5883.0,5886.0,5887.0,5889.0,5895.0,5889.0,5886.0,5879.0,2017-10-16
AKARSU,7312.19,MWH,3085.749,3091.149,3068.339,3028.119,3041.409,3037.849,3031.869,3037.119,3057.729,3181.079,3207.359,3221.179,3208.759,3193.259,3187.129,3167.019,3161.839,3212.629,3219.529,3244.329,3231.679,3205.229,3218.289,3218.349,2017-10-16
RÜZGAR,6416.406,MWH,3876.362,3815.025,3788.769,3781.064,3783.474,3776.082,3773.704,3767.735,3754.017,3751.569,3773.936,3833.294,3940.574,4075.891,4210.354,4326.452,4410.624,4488.462,4521.108,4547.361,4532.378,4467.537,4390.936,4318.776,2017-10-16
JEOTERMAL,1044.428,MWH,623.1,627.0,631.4,634.2,635.9,637.2,636.8,635.1,592.1,584.5,573.2,560.4,548.2,535.7,532.0,528.8,526.3,530.7,539.7,549.3,558.3,567.7,573.8,579.7,2017-10-16
TAŞ KÖMÜR,844.766,MWH,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,2017-10-16
ASFALTİT KÖMÜR,405.0,MWH,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,2017-10-16
FUEL OİL,394.35,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16
BİYOKÜTLE,375.205,MWH,124.94,124.94,124.94,126.2,126.2,126.2,126.2,126.2,125.9,128.77,128.67,130.67,130.17,130.17,130.17,130.17,128.77,128.77,129.37,128.0,128.0,127.9,128.2,128.2,2017-10-16
ATIK ISI,140.425,MWH,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,2017-10-16
GÜNEŞ,12.9,MWH,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,2017-10-16
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16
