KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26317.407,MWH,19262.63,19266.83,19271.83,19298.53,19318.53,19312.33,20233.63,20317.43,20368.63,20352.63,20250.13,20222.23,19977.53,19981.83,19955.53,20003.53,20022.53,20074.73,19911.23,20076.03,20138.63,20044.63,20045.03,20060.63,2017-12-01
BARAJLI,19809.506,MWH,14674.39,14664.49,14663.69,14614.69,14609.69,14611.69,14617.99,14619.99,14742.54,14741.34,14786.34,14789.34,14796.24,14796.24,14829.24,14853.44,14827.94,14829.94,14826.94,14820.94,14723.94,14720.94,14702.94,14707.94,2017-12-01
LİNYİT,9466.652,MWH,5390.35,5374.35,5374.35,5259.35,5309.35,5369.35,5389.35,5399.35,5399.35,5262.35,5262.35,5399.35,5469.35,5489.35,5509.35,5515.35,5515.35,5515.35,5515.35,5515.35,5515.35,5515.35,5640.35,5640.35,2017-12-01
İTHAL KÖMÜR,8293.75,MWH,6674.0,6673.0,6674.0,6673.0,6673.0,6673.0,6674.0,6674.0,6673.0,6675.0,6676.0,6678.0,6678.0,6677.0,6678.0,6677.0,6678.0,6678.0,6679.0,6679.0,6677.0,6676.0,6673.0,6674.0,2017-12-01
AKARSU,7470.208,MWH,3485.879,3479.969,3520.559,3530.489,3545.779,3539.569,3479.339,3528.489,3570.199,3669.499,3693.279,3700.749,3641.929,3646.979,3646.499,3615.089,3614.459,3625.649,3640.499,3644.399,3631.799,3619.349,3586.859,3547.619,2017-12-01
RÜZGAR,6535.602,MWH,4498.073,4491.252,4481.702,4482.97,4481.961,4476.958,4476.78,4469.426,4455.523,4442.481,4426.89,4408.874,4409.209,4429.927,4459.623,4462.32,4446.782,4433.074,4427.348,4419.984,4436.348,4458.794,4457.254,4449.292,2017-12-01
JEOTERMAL,1077.428,MWH,668.8,669.7,670.4,672.0,672.9,673.6,672.8,670.9,667.6,662.2,658.1,653.2,649.4,643.7,642.2,641.1,643.3,645.2,651.8,658.6,661.7,663.6,667.7,667.4,2017-12-01
TAŞ KÖMÜR,844.766,MWH,2.0,2.0,2.0,2.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,2017-12-01
BİYOKÜTLE,432.437,MWH,125.83,127.09,127.09,127.39,127.39,127.39,128.79,128.79,129.29,131.86,132.16,131.86,131.56,131.56,130.16,130.16,130.46,130.46,130.96,129.59,129.59,128.79,127.39,127.39,2017-12-01
ASFALTİT KÖMÜR,405.0,MWH,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,2017-12-01
FUEL OİL,394.35,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-01
ATIK ISI,140.425,MWH,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,2017-12-01
GÜNEŞ,13.9,MWH,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,2017-12-01
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-01
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-01
