KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26492.811,MWH,17398.16,17292.26,17302.26,17304.16,17300.16,17301.06,17301.76,17269.32,17567.16,17682.16,17741.96,17601.96,17599.46,17758.06,17725.96,17713.06,17728.06,17724.36,17781.26,17836.96,17864.06,17830.36,17852.96,17802.26,2017-10-26
BARAJLI,19809.506,MWH,13008.48,13008.48,13011.48,12994.18,12990.18,12988.18,12988.18,12990.18,12306.28,12357.08,12321.48,12253.48,12737.48,12784.48,12804.48,12816.48,12848.98,13074.98,13036.28,13030.58,13020.18,13018.38,13020.18,13022.18,2017-10-26
LİNYİT,9466.652,MWH,4764.35,4764.35,4764.35,4734.35,4734.35,4764.35,4764.35,4776.35,4776.35,4776.35,4776.35,4776.35,4774.35,4774.35,4774.35,4774.35,4774.35,4776.35,4776.35,4776.35,4776.35,4776.35,4718.35,4688.35,2017-10-26
İTHAL KÖMÜR,7633.75,MWH,6620.0,6619.0,6620.0,6620.0,6619.0,6618.0,6618.0,6618.0,6604.0,6609.0,6614.0,6627.0,6625.0,6625.0,6624.0,6624.0,6626.0,6626.0,6623.0,6624.0,6624.0,6623.0,6620.0,6620.0,2017-10-26
AKARSU,7312.191,MWH,3087.759,3069.199,3039.289,2997.419,2998.059,2991.749,2994.419,2991.369,3013.279,3064.129,3092.809,3107.529,3094.009,3096.909,3084.079,3049.169,3054.589,3068.779,3155.029,3173.279,3136.279,3134.879,3138.889,3145.199,2017-10-26
RÜZGAR,6416.406,MWH,3734.097,3744.793,3748.689,3752.217,3755.485,3743.969,3695.01,3675.927,3634.489,3606.053,3573.169,3555.026,3535.484,3512.134,3494.571,3478.498,3488.436,3520.553,3540.952,3570.126,3591.833,3593.015,3542.512,3484.826,2017-10-26
JEOTERMAL,1044.428,MWH,639.6,640.9,647.7,652.0,652.7,655.5,654.3,649.3,634.2,626.1,618.0,610.8,604.7,595.2,586.2,582.5,585.2,588.7,595.0,603.6,611.3,617.8,623.1,628.0,2017-10-26
TAŞ KÖMÜR,844.766,MWH,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,2017-10-26
ASFALTİT KÖMÜR,405.0,MWH,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,2017-10-26
BİYOKÜTLE,401.355,MWH,127.69,127.69,127.69,127.69,127.69,128.95,129.25,129.25,129.95,132.52,132.42,132.42,132.22,132.22,136.12,132.92,129.42,130.32,130.92,130.92,129.55,129.45,129.75,129.75,2017-10-26
FUEL OİL,394.35,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-26
ATIK ISI,140.425,MWH,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,2017-10-26
GÜNEŞ,12.9,MWH,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,2017-10-26
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-26
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-26
