KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26476.831,MWH,17309.33,17203.83,17203.73,17221.73,17246.23,17265.93,17262.53,17187.74,17272.93,17218.33,17101.83,17005.93,16898.63,16831.73,16767.63,16773.53,16775.43,16804.63,16875.53,16951.63,17064.73,17152.43,17219.53,17271.83,2017-08-12
BARAJLI,19804.478,MWH,16750.86,16749.86,16724.86,16696.86,16699.86,16700.86,16701.46,16720.76,16738.76,16761.36,16761.36,16751.56,16754.16,16758.56,16829.56,16826.56,16826.56,16826.56,16826.16,16821.76,16780.56,16780.16,16775.56,16773.56,2017-08-12
LİNYİT,9466.652,MWH,4601.35,4601.35,4601.35,4601.35,4601.35,4601.35,4601.35,4646.35,4740.35,4615.35,4720.35,4526.35,4516.35,4516.35,4516.35,4516.35,4411.35,4411.35,4411.35,4421.35,4431.35,4431.35,4441.35,4447.35,2017-08-12
İTHAL KÖMÜR,7633.75,MWH,6713.0,6715.0,6715.0,6713.0,6712.0,6713.0,6713.0,6715.0,6714.0,6717.0,6717.0,6716.0,6716.0,6715.0,6713.0,6713.0,6714.0,6716.0,6715.0,6716.0,6714.0,6713.0,6713.0,6714.0,2017-08-12
AKARSU,7285.473,MWH,3159.617,3153.407,3154.497,3139.127,3139.417,3117.857,3119.427,3128.307,3227.287,3341.067,3386.617,3391.887,3389.717,3360.717,3321.537,3336.627,3295.497,3256.737,3229.187,3214.787,3238.187,3253.967,3219.697,3205.057,2017-08-12
RÜZGAR,6272.062,MWH,4213.961,4143.179,4069.842,4028.479,3992.88,3951.801,3894.887,3799.708,3715.233,3656.908,3656.13,3689.171,3735.375,3786.327,3836.031,3901.873,3958.281,3994.372,4033.022,4061.031,4092.851,4080.241,3981.626,3832.783,2017-08-12
JEOTERMAL,903.378,MWH,457.9,461.2,466.1,469.2,467.8,468.0,465.1,459.6,447.4,439.4,425.4,410.2,399.6,389.4,383.2,379.8,382.1,390.5,401.2,410.5,420.1,433.0,441.6,449.2,2017-08-12
TAŞ KÖMÜR,844.766,MWH,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,2017-08-12
ASFALTİT KÖMÜR,405.0,MWH,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,2017-08-12
FUEL OİL,394.35,MWH,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,2017-08-12
BİYOKÜTLE,370.005,MWH,113.45,113.45,113.45,113.15,113.15,113.15,113.15,113.35,113.35,114.92,114.82,114.62,114.42,114.72,114.72,113.32,113.02,113.02,113.12,111.75,111.75,113.42,113.52,112.15,2017-08-12
ATIK ISI,140.425,MWH,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,2017-08-12
GÜNEŞ,12.9,MWH,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,2017-08-12
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-12
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-12
