KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26605.906,MWH,12970.73,13022.73,13300.73,13396.73,13701.56,13583.56,13691.56,13644.86,13644.86,13967.83,13922.53,14000.73,13977.43,14117.93,14096.33,14105.63,13894.93,13791.93,13581.03,13630.13,13663.53,13548.73,13578.23,13719.33,2017-05-30
BARAJLI,19732.122,MWH,15709.35,15709.35,15708.35,15570.35,15524.35,15501.85,15502.85,15496.95,15314.45,15421.85,15541.05,15541.05,15540.05,15543.05,15531.05,15543.45,15543.75,15662.75,15808.35,15807.05,15799.95,15803.45,15803.45,15803.45,2017-05-30
LİNYİT,9419.564,MWH,4677.9,4677.9,4887.9,4887.9,4887.9,4677.9,4777.9,4892.9,4892.9,4892.9,4892.9,4892.9,4892.9,4892.9,4890.9,4890.9,4890.9,4890.9,4890.9,4892.9,4892.9,4892.9,4892.9,4892.9,2017-05-30
İTHAL KÖMÜR,7616.35,MWH,4346.0,4345.0,4346.0,4345.0,4346.0,4346.0,4345.0,4346.0,4346.0,4344.0,4344.0,4344.0,4340.0,4337.0,4338.0,4337.0,4337.0,4338.0,4338.0,4337.0,4337.0,4337.0,4337.0,4336.0,2017-05-30
AKARSU,7304.842,MWH,4402.042,4398.542,4404.632,4396.962,4384.852,4402.742,4428.062,4429.242,4472.012,4493.102,4449.272,4464.842,4465.622,4476.282,4476.402,4467.692,4438.802,4464.852,4468.702,4459.702,4468.202,4474.892,4469.902,4434.912,2017-05-30
RÜZGAR,6150.406,MWH,3509.413,3483.614,3477.09,3463.104,3445.113,3419.942,3388.632,3361.721,3340.053,3361.65,3397.612,3438.911,3491.225,3531.048,3562.994,3588.549,3591.182,3589.67,3571.044,3539.847,3524.927,3520.807,3503.015,3475.392,2017-05-30
JEOTERMAL,858.978,MWH,541.25,541.55,542.95,544.95,546.5,546.65,543.65,540.7,536.5,528.6,518.4,508.95,504.4,496.9,493.2,493.45,493.6,496.55,501.05,506.55,515.6,523.95,531.75,537.7,2017-05-30
FUEL OİL,670.59,MWH,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,2017-05-30
TAŞ KÖMÜR,616.146,MWH,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,2017-05-30
ASFALTİT KÖMÜR,405.0,MWH,347.0,350.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,339.0,339.0,328.0,338.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,320.0,2017-05-30
BİYOKÜTLE,362.04,MWH,112.2,110.83,110.83,110.83,112.19,112.19,112.19,112.19,112.19,114.96,114.96,114.96,114.96,113.56,113.56,113.56,113.56,113.56,113.56,113.56,113.56,113.56,113.56,113.56,2017-05-30
ATIK ISI,135.125,MWH,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,2017-05-30
GÜNEŞ,12.9,MWH,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,2017-05-30
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-30
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-30
