KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26605.906,MWH,12846.45,12876.77,13138.46,13577.42,13689.51,13796.55,13908.65,14225.54,14706.97,14719.86,14724.03,14699.93,14680.37,14657.96,14652.52,14650.95,14659.58,14680.58,14534.85,14572.28,14618.97,14654.87,14580.12,14595.2,2017-05-10
BARAJLI,19685.202,MWH,15765.15,15765.15,15761.15,15761.15,15761.15,15765.15,15764.15,15764.15,15809.55,15812.35,15881.35,15880.15,15928.15,15990.15,16009.15,16059.75,16015.75,16117.85,16120.05,16056.75,16061.85,15904.85,15841.75,15838.25,2017-05-10
LİNYİT,9419.564,MWH,3897.9,3897.9,3897.9,3748.0,3748.0,3748.0,3748.0,3748.0,3748.0,3708.0,3708.0,3748.0,3772.9,3897.9,3895.9,3895.9,3895.9,4030.9,4030.9,4032.9,4032.9,4032.9,4032.9,4032.9,2017-05-10
İTHAL KÖMÜR,7616.35,MWH,4365.0,4363.0,4364.0,4363.0,4362.0,4363.0,4371.0,4371.0,4399.0,4402.0,4406.0,4429.0,4434.0,4433.0,4432.0,4431.0,4433.0,4430.0,4430.0,4430.0,4429.0,4427.0,4425.0,4424.0,2017-05-10
AKARSU,7304.842,MWH,4864.997,4847.387,4800.397,4795.427,4797.217,4803.907,4794.727,4812.207,4829.557,4850.497,4877.367,4857.437,4820.667,4806.667,4853.747,4854.337,4856.527,4819.017,4822.967,4793.207,4789.867,4800.517,4814.507,4829.217,2017-05-10
RÜZGAR,6069.956,MWH,3884.932,3821.558,3784.512,3746.922,3704.084,3659.097,3605.597,3552.137,3496.508,3480.933,3462.747,3481.698,3526.237,3599.805,3690.235,3754.788,3790.388,3774.036,3763.812,3772.281,3773.949,3754.219,3696.299,3602.006,2017-05-10
JEOTERMAL,858.978,MWH,495.5,497.7,499.3,502.6,505.4,504.85,502.15,496.9,489.2,482.95,472.55,464.15,459.3,453.45,450.0,450.8,451.8,457.5,464.9,472.35,477.75,485.6,491.85,494.55,2017-05-10
FUEL OİL,735.69,MWH,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,2017-05-10
TAŞ KÖMÜR,616.146,MWH,149.0,149.0,149.0,149.0,149.0,149.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-10
ASFALTİT KÖMÜR,405.0,MWH,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,2017-05-10
BİYOKÜTLE,362.04,MWH,112.0,110.73,110.43,111.79,111.79,111.79,111.69,111.69,111.69,114.46,114.46,114.46,114.46,113.06,111.96,111.96,113.06,113.06,113.06,113.06,113.06,113.06,113.06,113.06,2017-05-10
ATIK ISI,135.125,MWH,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,2017-05-10
GÜNEŞ,12.9,MWH,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,2017-05-10
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-10
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-10
