KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,25111.787,MWH,15474.8,15358.31,15483.64,15495.17,15484.48,15483.2,15483.01,15470.32,15540.83,15175.25,15696.68,15696.41,15690.59,15684.74,15656.95,15701.7,15591.87,15716.06,15704.69,15613.63,15640.51,15706.01,15346.78,15347.92,2017-02-07
BARAJLI,19638.282,MWH,14262.62,14267.62,14163.62,14163.62,14168.62,14163.62,14163.62,14165.82,14199.52,14231.12,14500.92,14637.92,14641.92,14499.52,14485.52,14487.52,14527.32,14521.32,14501.32,14587.32,14490.32,14503.32,14492.82,14486.82,2017-02-07
LİNYİT,9416.904,MWH,5277.9,5277.9,5277.9,5402.9,5402.9,5402.9,5402.9,5407.9,5406.9,5404.9,5404.9,5400.9,5393.9,5393.9,5393.9,5393.9,5393.9,5393.9,5291.9,5295.9,5287.9,5288.9,5299.9,5299.9,2017-02-07
İTHAL KÖMÜR,7616.35,MWH,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6434.0,6434.0,6434.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,2017-02-07
AKARSU,7202.358,MWH,3309.544,3293.734,3240.334,3216.434,3213.234,3198.334,3218.634,3235.534,3283.944,3425.804,3491.194,3561.694,3513.794,3475.094,3442.394,3442.194,3414.994,3402.694,3418.394,3463.994,3396.294,3375.504,3364.544,3335.544,2017-02-07
RÜZGAR,5827.04,MWH,4105.376,4108.381,4115.643,4119.561,4118.395,4115.746,4118.356,4127.715,4117.296,4098.634,4108.128,4103.87,4084.922,4106.1,4108.058,4061.791,3974.851,3859.843,3792.971,3766.15,3762.855,3761.522,3750.045,3736.23,2017-02-07
JEOTERMAL,829.058,MWH,548.7,551.1,552.3,553.2,551.9,553.5,553.8,553.2,551.4,549.75,546.35,543.45,541.65,540.85,539.95,539.4,540.85,543.6,544.5,545.8,547.4,548.4,550.7,550.8,2017-02-07
FUEL OİL,735.69,MWH,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,170.0,170.0,170.0,170.0,170.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,2017-02-07
TAŞ KÖMÜR,616.146,MWH,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,2017-02-07
ASFALTİT KÖMÜR,405.0,MWH,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,132.0,132.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,2017-02-07
BİYOKÜTLE,356.23,MWH,108.49,108.49,108.49,108.49,109.85,109.85,109.85,109.85,109.85,110.72,110.72,111.52,112.62,111.22,111.22,111.22,111.22,111.22,109.85,109.85,109.85,109.85,109.85,110.05,2017-02-07
ATIK ISI,132.925,MWH,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,2017-02-07
GÜNEŞ,12.9,MWH,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,2017-02-07
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-02-07
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-02-07
