KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,25097.467,MWH,14972.89,14855.7,14858.38,14705.56,14737.07,15117.64,15124.18,15645.77,15947.27,15893.31,15975.13,15967.47,15902.26,15889.95,15926.74,15922.19,15941.52,15940.6,15963.89,15974.2,15953.68,15520.45,15373.87,15434.12,2017-01-24
BARAJLI,19638.282,MWH,14964.37,14954.37,14821.37,14821.87,14822.87,14818.87,14807.87,14810.87,14956.47,15145.57,15157.57,15155.37,15149.77,15141.77,15129.77,15331.77,15316.27,15440.27,15424.27,15427.27,15438.67,15457.67,15440.67,15394.67,2017-01-24
LİNYİT,9416.904,MWH,5455.9,5455.9,5455.9,5455.9,5420.9,5420.9,5410.9,5415.9,5415.9,5410.9,5291.9,5276.9,5276.9,5276.9,5276.9,5321.9,5321.9,5321.9,5321.9,5321.9,5436.9,5425.9,5436.9,5436.9,2017-01-24
İTHAL KÖMÜR,7616.35,MWH,6464.0,6464.0,6464.0,6434.0,6434.0,6434.0,6464.0,6464.0,6417.0,6417.0,6432.0,6452.0,6464.0,6464.0,6464.0,6464.0,6464.0,6464.0,6464.0,6464.0,6464.0,6464.0,6464.0,6464.0,2017-01-24
AKARSU,7201.398,MWH,3164.234,3156.324,3117.724,3090.124,3086.324,3091.424,3113.324,3120.724,3211.794,3307.744,3368.544,3335.644,3329.844,3346.044,3359.844,3312.404,3314.404,3250.304,3236.144,3237.744,3255.574,3243.374,3218.374,3153.774,2017-01-24
RÜZGAR,5781.1,MWH,2901.889,2909.77,2919.187,2940.349,2949.736,2964.161,2978.971,3004.458,3030.284,3041.847,3044.168,3045.422,3059.417,3068.752,3095.146,3140.205,3192.121,3251.637,3299.551,3322.409,3346.124,3348.74,3328.191,3311.672,2017-01-24
JEOTERMAL,829.058,MWH,553.6,554.9,555.8,556.2,555.05,555.55,556.45,554.25,551.5,547.75,543.85,542.25,541.0,539.3,539.1,539.15,543.0,547.35,551.15,553.45,555.9,557.6,559.7,560.4,2017-01-24
FUEL OİL,735.69,MWH,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,2017-01-24
TAŞ KÖMÜR,616.146,MWH,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,2017-01-24
ASFALTİT KÖMÜR,405.0,MWH,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,2017-01-24
BİYOKÜTLE,352.63,MWH,120.59,120.59,120.59,120.59,120.79,122.15,121.95,121.95,121.95,123.32,123.32,123.32,123.32,123.32,123.32,123.32,123.32,123.32,122.15,122.15,121.95,121.95,121.95,121.95,2017-01-24
ATIK ISI,132.925,MWH,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,2017-01-24
GÜNEŞ,12.9,MWH,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,2017-01-24
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-24
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-24
