KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26605.906,MWH,14440.666,14218.014,14136.045,14249.035,14242.127,15159.716,15267.438,15367.493,15480.104,15611.565,15558.599,15491.568,15429.981,15387.537,15349.712,15342.363,15346.263,15371.201,15505.051,15435.748,15443.514,15398.38,15438.871,15455.91,2017-05-04
BARAJLI,19685.202,MWH,15614.67,15608.07,15602.47,15598.67,15599.67,15596.67,15591.67,15600.87,15686.72,15114.22,15145.87,15160.42,15139.77,15145.87,15145.17,15108.72,15079.02,15644.17,15665.82,15657.17,15377.02,15360.97,15310.97,15622.82,2017-05-04
LİNYİT,9416.904,MWH,3712.9,3752.9,3622.9,3587.9,3712.9,3712.9,3712.9,3712.9,3712.9,3712.9,3712.9,3712.9,3712.9,3712.9,3712.9,3712.9,3712.9,3712.9,3712.9,3712.9,3712.9,3712.9,3712.9,3596.9,2017-05-04
İTHAL KÖMÜR,7616.35,MWH,4106.0,4103.0,4104.0,4104.0,4103.0,4103.0,4103.0,4104.0,4106.0,4105.0,4106.0,4108.0,4108.0,4107.0,4106.0,4105.0,4106.0,4108.0,4106.0,4105.0,4104.0,4103.0,4105.0,4106.0,2017-05-04
AKARSU,7302.562,MWH,4688.597,4672.187,4699.377,4650.607,4651.197,4660.587,4687.007,4687.887,4734.057,4789.247,4811.707,4803.577,4781.137,4780.537,4783.907,4786.797,4781.367,4765.777,4708.477,4703.377,4686.447,4703.397,4705.307,4705.637,2017-05-04
RÜZGAR,6060.956,MWH,3461.893,3436.884,3411.585,3389.221,3352.497,3317.97,3273.693,3230.722,3188.35,3173.128,3169.385,3178.7,3205.476,3247.181,3296.968,3358.094,3411.263,3470.092,3497.779,3471.663,3454.554,3437.104,3417.577,3397.219,2017-05-04
JEOTERMAL,858.978,MWH,444.1,446.5,492.95,494.05,496.05,494.4,492.8,487.25,480.9,475.0,464.35,455.75,445.4,436.3,432.15,432.85,432.15,433.7,443.7,452.65,463.7,471.85,478.25,481.9,2017-05-04
FUEL OİL,735.69,MWH,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,2017-05-04
TAŞ KÖMÜR,616.146,MWH,300.0,300.0,300.0,300.0,300.0,300.0,300.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,2017-05-04
ASFALTİT KÖMÜR,405.0,MWH,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,2017-05-04
BİYOKÜTLE,362.04,MWH,121.95,120.58,120.58,120.58,120.88,122.24,121.94,121.94,121.94,125.01,125.01,125.01,123.31,122.31,122.31,123.31,123.31,123.31,123.61,123.61,123.31,123.31,123.31,123.31,2017-05-04
ATIK ISI,135.125,MWH,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,2017-05-04
GÜNEŞ,12.9,MWH,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,2017-05-04
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-04
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-04
