KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26466.031,MWH,16878.03,16934.03,16973.43,16998.43,17030.83,17018.93,17805.53,17718.14,17787.53,17597.23,17522.63,17528.13,17443.73,17401.23,17334.43,17330.43,17347.73,17361.93,17421.53,17483.13,17579.03,17672.13,17742.83,17801.53,2017-08-02
BARAJLI,19804.478,MWH,16206.61,16206.61,16205.61,16174.61,16176.61,16172.61,16181.51,16196.71,16211.61,16055.31,16062.91,16048.91,16043.31,16047.51,16104.51,16022.51,15999.01,16035.01,16037.01,15996.81,15988.81,15990.81,15990.81,15985.01,2017-08-02
LİNYİT,9470.652,MWH,4780.9,4780.9,4780.9,4780.9,4780.9,4780.9,4780.9,4785.9,4514.9,4504.9,4501.9,4501.9,4500.9,4500.9,4500.9,4500.9,4500.9,4500.9,4374.9,4374.9,4461.9,4469.9,4520.9,4520.9,2017-08-02
İTHAL KÖMÜR,7633.75,MWH,6649.0,6680.0,6681.0,6679.0,6678.0,6677.0,6678.0,6678.0,6681.0,6682.0,6682.0,6681.0,6682.0,6681.0,6681.0,6680.0,6681.0,6681.0,6683.0,6690.0,6689.0,6687.0,6680.0,6678.0,2017-08-02
AKARSU,7285.473,MWH,3266.109,3247.709,3257.199,3265.529,3186.569,3195.309,3216.629,3190.459,3356.139,3432.279,3446.409,3465.069,3470.799,3483.449,3454.969,3463.159,3426.879,3425.519,3349.869,3353.269,3353.819,3360.779,3350.089,3322.349,2017-08-02
RÜZGAR,6260.062,MWH,4399.581,4362.829,4342.519,4312.046,4290.09,4266.906,4238.436,4176.891,4124.368,4084.021,4074.579,4079.449,4099.758,4162.23,4226.281,4274.924,4325.882,4376.367,4431.19,4442.974,4483.099,4481.993,4396.635,4285.802,2017-08-02
JEOTERMAL,897.078,MWH,467.7,471.2,477.15,484.2,486.4,485.7,475.45,469.9,454.0,444.0,430.3,416.05,401.65,391.55,384.65,381.6,381.65,386.0,396.6,404.4,419.45,434.6,446.9,457.8,2017-08-02
TAŞ KÖMÜR,844.766,MWH,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,2017-08-02
ASFALTİT KÖMÜR,405.0,MWH,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,2017-08-02
FUEL OİL,394.35,MWH,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,2017-08-02
BİYOKÜTLE,364.264,MWH,114.49,114.79,114.79,114.79,114.79,116.15,116.15,116.15,115.65,117.62,117.82,117.82,117.32,115.92,115.92,115.92,115.92,115.62,116.02,115.15,115.45,116.82,116.82,115.45,2017-08-02
ATIK ISI,140.425,MWH,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,2017-08-02
GÜNEŞ,12.9,MWH,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,2017-08-02
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-02
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-02
