KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26658.031,MWH,17447.07,17412.68,17438.27,17453.09,17471.01,17533.26,17497.93,17468.71,17519.58,17462.25,17384.47,17303.31,17239.46,17236.92,17229.4,17213.3,17232.92,17235.69,17286.08,17336.41,17421.65,17488.15,17441.6,17324.73,2017-07-20
BARAJLI,19800.878,MWH,16122.85,16120.85,16119.85,16090.85,16055.85,16061.85,16068.75,16100.75,15716.25,15121.15,15127.95,14968.95,15152.35,15153.35,15188.35,15186.35,15165.35,15429.35,16091.35,16057.35,16068.35,16077.85,16053.35,16052.75,2017-07-20
LİNYİT,9470.652,MWH,5303.9,5303.9,5303.9,5303.9,5488.9,5528.9,5568.9,5608.9,5658.9,5656.9,5654.9,5648.9,5682.9,5712.9,5732.9,5752.9,5756.9,5756.9,5756.9,5759.9,5763.9,5767.9,5768.9,5772.9,2017-07-20
İTHAL KÖMÜR,7633.75,MWH,6293.0,6294.0,6292.0,6291.0,6291.0,6292.0,6292.0,6296.0,6302.0,6303.0,6304.0,6304.0,6304.0,6303.0,6302.0,6302.0,6303.0,6303.0,6303.0,6302.0,6301.0,6298.0,6295.0,6296.0,2017-07-20
AKARSU,7285.473,MWH,3440.513,3402.303,3406.393,3435.581,3426.471,3422.911,3434.581,3442.761,3506.741,3548.381,3584.861,3623.431,3618.211,3547.911,3542.031,3548.321,3541.591,3497.031,3472.091,3474.841,3464.941,3535.491,3514.211,3481.361,2017-07-20
RÜZGAR,6225.812,MWH,4463.059,4402.759,4359.225,4350.745,4364.593,4369.218,4348.014,4293.836,4197.801,4167.295,4143.467,4124.121,4128.932,4137.318,4173.77,4216.145,4271.62,4334.796,4390.732,4412.78,4478.685,4477.831,4455.534,4408.899,2017-07-20
JEOTERMAL,897.078,MWH,483.65,489.2,493.8,497.0,498.5,498.15,494.6,486.55,475.2,462.4,444.85,429.2,417.5,409.9,403.8,402.3,404.2,410.45,417.9,429.45,441.0,450.7,462.4,470.75,2017-07-20
TAŞ KÖMÜR,844.766,MWH,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2017-07-20
ASFALTİT KÖMÜR,405.0,MWH,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,2017-07-20
FUEL OİL,394.35,MWH,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,2017-07-20
BİYOKÜTLE,363.06,MWH,113.34,113.44,113.44,113.54,114.9,114.9,114.8,113.0,112.8,116.42,116.42,116.42,116.02,116.02,114.62,114.62,114.62,114.62,114.62,115.12,115.52,115.92,114.45,113.85,2017-07-20
ATIK ISI,140.425,MWH,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,2017-07-20
GÜNEŞ,12.9,MWH,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,2017-07-20
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-20
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-20
