KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,25642.202,MWH,16048.33,16205.33,16223.33,16298.33,16409.33,16512.33,16637.33,16822.16,16710.13,16745.13,16814.13,16637.13,15900.13,15822.13,15929.13,16790.13,16794.13,16806.13,16827.13,16768.13,16782.13,16789.13,16691.33,16811.33,2017-03-12
BARAJLI,19638.282,MWH,15022.42,15004.62,15001.32,14997.22,14548.22,14548.22,13840.22,13840.22,13706.22,13950.92,13969.92,13974.32,13969.92,13963.92,14116.92,14116.92,14166.92,14166.92,15330.72,15331.22,15272.12,15052.62,15035.02,15029.02,2017-03-12
LİNYİT,9416.904,MWH,4590.9,4380.9,4380.9,4381.9,4382.9,4382.9,4384.9,4394.9,4383.9,4122.0,4125.0,4144.0,4144.0,4144.0,4144.0,4144.0,4144.0,4623.9,4413.9,4413.9,4413.9,4388.9,4388.9,4413.9,2017-03-12
İTHAL KÖMÜR,7616.35,MWH,5498.0,5497.0,5496.0,5496.0,5495.0,5494.0,5495.0,5495.0,5496.0,5500.0,5500.0,5500.0,5499.0,5499.0,5425.0,5424.0,5502.0,5506.0,5508.0,5523.0,5526.0,5520.0,5515.0,5514.0,2017-03-12
AKARSU,7207.018,MWH,4120.759,4109.459,4093.549,4057.079,4030.769,4017.909,4038.419,4050.049,4084.569,4118.909,4128.189,4133.059,4125.089,4103.289,4103.009,4075.799,4105.319,4127.309,4128.819,4144.919,4152.819,4151.519,4134.529,4133.239,2017-03-12
RÜZGAR,5941.262,MWH,3876.506,3855.122,3861.638,3866.911,3913.815,3969.243,3993.548,3987.362,3991.931,3989.219,4011.026,4009.338,3980.715,3937.294,3892.227,3824.936,3745.462,3669.734,3614.831,3570.81,3507.627,3431.421,3374.935,3308.073,2017-03-12
JEOTERMAL,844.058,MWH,545.6,546.1,546.9,547.7,547.3,547.3,548.1,543.9,544.55,540.15,533.95,531.35,528.3,524.9,525.45,526.8,525.9,527.2,531.0,535.85,538.75,542.55,544.75,546.65,2017-03-12
FUEL OİL,735.69,MWH,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,2017-03-12
TAŞ KÖMÜR,616.146,MWH,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,2017-03-12
ASFALTİT KÖMÜR,405.0,MWH,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2017-03-12
BİYOKÜTLE,357.643,MWH,127.2,127.2,127.2,125.1,127.2,127.2,127.2,127.2,127.2,128.57,129.97,129.97,128.57,128.57,128.57,128.57,128.57,128.57,127.2,127.2,127.2,127.2,127.2,127.2,2017-03-12
ATIK ISI,132.925,MWH,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,2017-03-12
GÜNEŞ,12.9,MWH,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,2017-03-12
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-12
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-12
