KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26690.031,MWH,16571.73,16158.93,16213.93,16299.03,16343.43,16343.63,16339.13,16248.26,16127.43,16093.83,16039.93,16197.13,16247.33,16196.53,16359.03,16355.03,16355.83,16513.73,16940.93,17045.33,17152.43,17221.63,17163.53,17214.23,2017-07-02
BARAJLI,19800.878,MWH,16742.9,16743.9,16743.9,16725.9,16725.9,16725.9,16741.9,16596.9,16427.0,16464.6,16532.2,16447.3,16437.6,16437.9,16626.9,16626.9,16600.3,16670.7,16671.0,16662.8,16804.0,16762.2,16759.6,16756.0,2017-07-02
LİNYİT,9470.652,MWH,4561.9,4541.9,4541.9,4541.9,4691.9,4691.9,4691.9,4691.9,4699.9,4694.9,4684.9,4684.9,4774.9,4774.9,4774.9,4774.9,4774.9,4774.9,4774.9,4774.9,4769.9,4769.9,4769.9,4769.9,2017-07-02
İTHAL KÖMÜR,7633.75,MWH,5672.0,5671.0,5686.0,5544.0,5547.0,5545.0,5546.0,5546.0,5654.0,5805.0,5804.0,5804.0,5802.0,5802.0,5803.0,5803.0,5802.0,5802.0,5765.0,6407.0,6376.0,6375.0,6371.0,6371.0,2017-07-02
AKARSU,7275.383,MWH,3568.924,3501.824,3483.814,3475.644,3434.134,3452.424,3427.494,3444.554,3444.384,3593.774,3601.154,3613.324,3651.904,3660.804,3627.624,3602.714,3553.184,3517.274,3475.824,3482.524,3497.224,3494.574,3486.684,3501.744,2017-07-02
RÜZGAR,6211.812,MWH,3793.089,3722.161,3674.463,3629.478,3590.204,3544.642,3499.293,3449.486,3411.146,3388.357,3384.049,3387.507,3428.892,3486.412,3570.901,3669.297,3771.64,3842.447,3899.443,3894.239,3879.4,3860.966,3820.08,3751.385,2017-07-02
JEOTERMAL,897.078,MWH,474.4,478.0,480.7,487.7,490.8,491.4,489.6,484.7,477.3,460.4,447.4,429.8,418.77,409.8,401.8,396.5,393.0,395.1,401.0,410.7,422.3,433.5,442.8,453.7,2017-07-02
TAŞ KÖMÜR,844.766,MWH,2.0,2.0,151.0,151.0,151.0,151.0,151.0,151.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2017-07-02
FUEL OİL,430.35,MWH,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,2017-07-02
ASFALTİT KÖMÜR,405.0,MWH,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,2017-07-02
BİYOKÜTLE,363.06,MWH,112.34,112.44,112.44,112.44,114.1,114.1,113.7,113.7,113.1,115.87,115.87,115.87,115.27,113.87,113.87,113.87,113.97,113.97,114.27,114.27,114.47,114.57,114.37,113.0,2017-07-02
ATIK ISI,140.425,MWH,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,2017-07-02
GÜNEŞ,12.9,MWH,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,2017-07-02
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-02
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-02
