KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,25038.116,MWH,17283.48,17505.35,17566.94,17478.13,17593.03,17581.05,18034.88,18155.86,18444.34,18455.71,18418.8,18369.99,18313.73,18331.79,18186.79,18168.68,18293.53,18319.53,18391.33,18394.81,18455.88,18474.31,18442.62,18445.04,2017-03-01
BARAJLI,19638.282,MWH,14073.52,14073.52,14073.52,14075.52,14075.52,14073.52,14078.52,14078.52,13988.42,13647.22,13672.42,13674.42,13669.62,13655.62,13677.02,13978.02,13659.02,13988.02,14000.02,13995.42,14000.62,13995.62,13984.62,13981.02,2017-03-01
LİNYİT,9416.904,MWH,4139.9,4214.9,4259.9,4259.9,4259.9,4259.9,4259.9,4264.9,4264.9,4264.9,4254.9,4389.9,4389.9,4389.9,4325.9,4389.9,4389.9,4389.9,4476.9,4476.9,4476.9,4476.9,4476.9,4266.9,2017-03-01
İTHAL KÖMÜR,7616.35,MWH,6049.0,6049.0,6049.0,6049.0,6049.0,6049.0,6064.0,6064.0,5905.0,5497.0,5497.0,5497.0,5497.0,5497.0,5482.0,5482.0,5479.0,5479.0,5479.0,6049.0,6049.0,6049.0,6049.0,6049.0,2017-03-01
AKARSU,7202.358,MWH,3543.157,3542.277,3484.407,3489.437,3489.527,3486.317,3528.837,3598.797,3707.447,3744.537,3801.457,3818.327,3769.807,3722.407,3719.227,3719.117,3682.247,3659.037,3682.387,3694.387,3636.787,3603.737,3621.647,3585.957,2017-03-01
RÜZGAR,5865.33,MWH,3467.054,3489.359,3515.912,3535.527,3543.586,3553.843,3562.511,3567.914,3576.16,3578.621,3591.317,3619.4,3667.101,3717.324,3771.002,3825.837,3844.098,3841.872,3854.255,3868.628,3892.232,3925.37,3946.839,3978.426,2017-03-01
JEOTERMAL,844.058,MWH,534.4,535.8,536.8,537.7,537.9,538.8,538.5,538.0,534.75,531.95,526.1,521.2,518.1,515.5,513.3,510.75,508.95,511.45,514.85,516.25,519.1,519.95,523.65,524.4,2017-03-01
FUEL OİL,735.69,MWH,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,2017-03-01
TAŞ KÖMÜR,616.146,MWH,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,2017-03-01
ASFALTİT KÖMÜR,405.0,MWH,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2017-03-01
BİYOKÜTLE,356.23,MWH,114.39,114.39,114.39,114.39,115.75,115.75,115.75,115.75,115.75,117.12,116.22,116.22,116.22,116.22,117.12,117.12,117.12,117.12,115.75,115.75,115.75,115.75,115.75,115.75,2017-03-01
ATIK ISI,132.925,MWH,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,2017-03-01
GÜNEŞ,12.9,MWH,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,2017-03-01
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-01
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-01
