KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26478.831,MWH,17508.13,17443.53,17444.83,17471.03,17502.73,17570.33,17574.43,17635.25,17652.63,17550.83,17451.93,17342.33,17253.63,17174.23,17113.53,17092.53,17135.03,16778.63,16853.73,16923.83,16978.53,16673.43,16725.13,16835.13,2017-08-08
BARAJLI,19804.478,MWH,15949.86,15948.16,15950.16,15922.16,15926.16,15923.16,15928.36,15934.66,15713.66,15814.36,15843.86,15849.36,15804.46,15800.46,15841.46,15825.46,15844.46,15856.46,15854.46,15816.46,15814.46,15772.46,15757.16,15758.16,2017-08-08
LİNYİT,9466.652,MWH,5121.9,5123.9,5123.9,5123.9,5123.9,5123.9,5123.9,5125.9,5120.9,4990.9,4985.9,4980.9,4975.9,4970.9,4965.9,4960.9,4850.9,4772.9,4772.9,4779.9,4787.9,4797.9,4807.9,4813.9,2017-08-08
İTHAL KÖMÜR,7633.75,MWH,6713.0,6714.0,6715.0,6714.0,6713.0,6713.0,6713.0,6713.0,6704.0,6710.0,6717.0,6685.0,6686.0,6715.0,6715.0,6714.0,6713.0,6710.0,6707.0,6706.0,6705.0,6704.0,6703.0,6703.0,2017-08-08
AKARSU,7285.473,MWH,3272.907,3273.407,3212.397,3197.427,3202.017,3199.457,3218.957,3231.937,3349.897,3463.247,3479.217,3499.487,3457.667,3461.467,3468.987,3508.477,3464.047,3440.437,3404.037,3393.657,3400.957,3412.207,3394.957,3376.377,2017-08-08
RÜZGAR,6272.062,MWH,3797.995,3734.124,3683.415,3665.505,3669.794,3672.226,3677.193,3664.5,3652.229,3655.123,3703.181,3767.236,3849.248,3921.394,4012.119,4096.294,4169.962,4223.88,4266.62,4300.635,4335.142,4347.645,4320.562,4272.467,2017-08-08
JEOTERMAL,897.078,MWH,469.6,472.1,476.1,478.9,479.6,478.6,477.15,470.6,455.9,443.25,431.25,414.5,404.8,397.3,394.3,392.9,392.5,398.6,410.1,420.1,432.65,442.05,455.1,462.55,2017-08-08
TAŞ KÖMÜR,844.766,MWH,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,2017-08-08
ASFALTİT KÖMÜR,405.0,MWH,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,2017-08-08
FUEL OİL,394.35,MWH,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,2017-08-08
BİYOKÜTLE,368.592,MWH,115.09,115.39,115.39,115.39,116.65,116.65,116.65,116.65,116.05,118.02,118.32,118.02,117.82,117.82,116.42,116.12,116.12,115.82,116.42,115.55,115.55,116.92,116.92,115.55,2017-08-08
ATIK ISI,140.425,MWH,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,2017-08-08
GÜNEŞ,12.9,MWH,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,2017-08-08
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-08
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-08
