KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26690.031,MWH,17735.43,17709.13,17728.23,17736.53,17750.33,17766.93,17729.63,17723.77,17822.43,17763.23,17710.93,17643.73,17612.03,17580.73,17554.03,17553.83,17554.43,17565.73,17483.63,17551.13,17263.23,17224.23,17308.83,17246.13,2017-07-18
BARAJLI,19800.878,MWH,16198.02,16196.02,16195.02,16152.02,16127.02,16132.02,15472.92,15350.92,15534.22,15613.62,15578.62,15574.62,16018.02,16062.02,15808.02,15812.02,15763.02,15755.02,16037.92,15996.42,16149.82,16156.82,16069.32,16059.72,2017-07-18
LİNYİT,9470.652,MWH,5351.9,5351.9,5351.9,5351.9,5351.9,5351.9,5351.9,5363.9,5363.9,5363.9,5361.9,5359.9,5359.9,5359.9,5214.9,5191.9,5185.9,5212.9,5222.9,5224.9,5114.9,5114.9,5114.9,5124.9,2017-07-18
İTHAL KÖMÜR,7633.75,MWH,6639.0,6649.0,6648.0,6642.0,6647.0,6647.0,6649.0,6649.0,6650.0,6657.0,6657.0,6657.0,6654.0,6649.0,6650.0,6649.0,6650.0,6649.0,6649.0,6650.0,6650.0,6649.0,6648.0,6648.0,2017-07-18
AKARSU,7285.473,MWH,3471.321,3456.311,3438.301,3425.131,3434.721,3426.311,3438.331,3450.561,3590.691,3647.461,3702.701,3736.771,3671.851,3684.451,3678.971,3695.761,3682.931,3618.021,3600.171,3578.871,3578.771,3561.721,3512.881,3516.911,2017-07-18
RÜZGAR,6225.812,MWH,4066.458,4020.802,3980.393,3970.925,3958.409,3936.52,3880.797,3855.934,3834.484,3827.275,3853.414,3926.606,4030.157,4124.53,4241.237,4365.523,4473.516,4548.507,4572.333,4549.204,4540.924,4523.949,4485.634,4436.863,2017-07-18
JEOTERMAL,897.078,MWH,474.15,479.55,484.85,490.25,496.3,496.3,491.65,484.8,472.2,454.35,438.85,426.15,418.5,409.3,402.3,396.8,397.3,402.5,411.35,422.0,434.1,449.7,461.4,468.25,2017-07-18
TAŞ KÖMÜR,844.766,MWH,2.0,151.0,151.0,151.0,151.0,151.0,151.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,151.0,2.0,2.0,2.0,2.0,2.0,2.0,2017-07-18
ASFALTİT KÖMÜR,405.0,MWH,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,2017-07-18
FUEL OİL,394.35,MWH,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,2017-07-18
BİYOKÜTLE,363.06,MWH,114.59,115.29,115.29,115.29,116.65,116.65,116.55,116.55,116.45,118.47,118.47,118.47,118.37,117.27,117.27,117.07,117.07,117.07,117.07,117.57,117.57,117.67,116.1,116.1,2017-07-18
ATIK ISI,140.425,MWH,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,2017-07-18
GÜNEŞ,12.9,MWH,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,2017-07-18
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-18
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-18
