KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26476.831,MWH,17457.53,17489.93,17384.03,17405.33,17436.03,17441.43,17433.63,17574.91,17633.33,17559.63,17450.83,17384.43,17286.23,17219.53,17154.03,17157.03,17180.03,17206.93,17278.03,17342.53,17464.43,17541.63,17576.83,17531.03,2017-08-10
BARAJLI,19804.478,MWH,15879.4,15881.4,15879.4,15851.4,15857.4,15855.4,15858.6,15865.9,15866.4,15698.0,15709.6,15746.4,15758.7,15761.2,15773.2,15773.2,15888.5,15858.5,15918.9,15880.3,15870.9,15870.2,15862.5,15860.5,2017-08-10
LİNYİT,9466.652,MWH,4758.35,4759.35,4619.35,4504.35,4504.35,4504.35,4514.35,4524.35,4524.35,4521.35,4513.35,4513.35,4513.35,4513.35,4513.35,4508.35,4508.35,4508.35,4508.35,4513.35,4621.35,4621.35,4626.35,4626.35,2017-08-10
İTHAL KÖMÜR,7633.75,MWH,6616.0,6618.0,6619.0,6617.0,6616.0,6616.0,6616.0,6617.0,6718.0,6727.0,6726.0,6726.0,6721.0,6718.0,6638.0,6637.0,6638.0,6638.0,6637.0,6638.0,6636.0,6634.0,6633.0,6636.0,2017-08-10
AKARSU,7285.473,MWH,3203.717,3188.807,3187.797,3169.327,3156.807,3166.447,3174.477,3181.497,3261.627,3348.187,3346.757,3352.527,3336.007,3363.807,3360.327,3377.717,3342.587,3331.177,3324.427,3318.827,3355.327,3385.977,3369.737,3347.047,2017-08-10
RÜZGAR,6272.062,MWH,4565.758,4533.487,4504.591,4517.255,4510.174,4479.421,4449.112,4406.858,4357.202,4327.921,4334.069,4323.363,4341.559,4363.19,4398.204,4443.704,4520.741,4590.048,4646.625,4649.75,4629.598,4598.62,4519.71,4428.762,2017-08-10
JEOTERMAL,897.078,MWH,458.7,461.65,464.7,470.5,471.7,471.1,470.6,465.9,454.1,442.5,429.05,415.1,404.4,394.05,386.35,383.1,384.6,389.5,396.35,407.5,421.6,433.3,444.45,451.2,2017-08-10
TAŞ KÖMÜR,844.766,MWH,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,2017-08-10
ASFALTİT KÖMÜR,405.0,MWH,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,2017-08-10
FUEL OİL,394.35,MWH,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,2017-08-10
BİYOKÜTLE,370.005,MWH,113.89,113.89,113.89,115.15,115.15,115.15,115.15,115.15,115.15,117.42,117.42,117.12,116.62,116.62,115.22,115.22,115.22,115.22,115.52,114.65,114.65,116.02,116.02,114.65,2017-08-10
ATIK ISI,140.425,MWH,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,2017-08-10
GÜNEŞ,12.9,MWH,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,2017-08-10
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-10
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-10
