KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26269.407,MWH,19962.13,19960.83,19965.93,19976.13,19975.73,19977.23,19986.43,19966.09,19957.83,19914.93,19883.73,19860.23,19851.73,19857.63,19625.16,18891.26,18882.96,18807.76,18898.06,18996.03,19068.93,19147.23,19148.03,19167.63,2017-12-29
BARAJLI,19947.506,MWH,15296.54,15296.54,15283.24,15227.34,15223.74,15217.94,15217.94,15225.94,15015.14,15032.84,15049.84,15049.84,15046.34,15046.34,15077.34,15092.34,15071.34,15357.34,15341.34,15353.54,14717.54,14717.54,14716.54,14716.54,2017-12-29
LİNYİT,9472.652,MWH,5485.35,5485.35,5485.35,5485.35,5485.35,5370.35,5485.35,5494.35,5494.35,5354.35,5354.35,5232.35,5232.35,5232.35,5232.35,5232.35,5002.35,5002.35,5002.35,5002.35,5232.35,5232.35,5347.35,5347.35,2017-12-29
İTHAL KÖMÜR,8953.75,MWH,5970.0,5967.0,5968.0,5967.0,5967.0,5966.0,5976.0,6179.0,6139.0,6131.0,6134.0,6133.0,6124.0,5976.0,5978.0,5980.0,5967.0,6057.0,6059.0,6209.0,6203.0,6199.0,6180.0,6178.0,2017-12-29
AKARSU,7501.855,MWH,3817.59,3808.49,3784.38,3816.51,3816.3,3804.19,3830.86,3837.41,3853.82,4017.91,4049.99,4056.66,4082.74,4058.34,4049.76,3997.35,3963.12,3939.31,3955.56,3942.36,3922.06,3930.51,3908.22,3882.58,2017-12-29
RÜZGAR,6552.902,MWH,4993.557,5006.763,5018.601,5027.524,5047.843,5072.949,5105.601,5124.088,5123.614,5119.542,5093.819,5070.997,5047.977,5018.226,4974.9,4891.114,4816.127,4744.21,4702.467,4696.957,4706.629,4674.169,4647.054,4602.987,2017-12-29
JEOTERMAL,1077.428,MWH,688.7,689.3,690.3,693.1,693.8,694.3,693.8,692.4,691.0,684.3,678.3,674.1,671.9,669.4,668.1,668.8,670.7,672.4,675.7,679.5,682.6,684.2,687.2,689.3,2017-12-29
TAŞ KÖMÜR,844.766,MWH,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2017-12-29
BİYOKÜTLE,447.805,MWH,133.62,133.62,133.62,134.88,134.88,134.88,134.88,134.88,135.08,142.22,142.42,141.12,137.72,137.72,136.62,136.62,136.62,136.62,137.12,135.38,135.58,135.78,135.78,134.78,2017-12-29
FUEL OİL,433.27,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-29
ASFALTİT KÖMÜR,405.0,MWH,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,2017-12-29
ATIK ISI,140.425,MWH,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,2017-12-29
GÜNEŞ,17.9,MWH,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,2017-12-29
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-29
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-29
