KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26658.031,MWH,17550.43,17591.63,17621.83,17670.63,17699.03,17702.93,17706.03,17675.81,17651.13,17524.43,17395.33,17270.93,17152.23,17093.33,17024.73,17017.83,16975.43,17021.93,17083.33,17186.43,17313.23,17439.73,17482.83,17539.43,2017-07-25
BARAJLI,19800.878,MWH,15776.79,15715.79,15716.79,15707.79,15709.79,15712.79,15713.39,15598.69,15565.69,15612.69,15614.29,15644.89,15643.29,15636.29,15690.49,15692.89,15742.89,15742.89,15743.89,15747.89,15887.89,15896.89,15897.29,15888.19,2017-07-25
LİNYİT,9470.652,MWH,5449.9,5449.9,5449.9,5449.9,5449.9,5449.9,5449.9,5438.9,5423.9,5413.9,5403.9,5388.9,5378.9,5378.9,5378.9,5378.9,5378.9,5378.9,5378.9,5378.9,5313.9,5343.9,5428.9,5438.9,2017-07-25
İTHAL KÖMÜR,7633.75,MWH,6853.0,6836.0,6836.0,6833.0,6833.0,6834.0,6834.0,6835.0,6836.0,6850.0,6851.0,6850.0,6845.0,6821.0,6821.0,6473.0,6474.0,6796.0,6821.0,6821.0,6854.0,6859.0,6858.0,6859.0,2017-07-25
AKARSU,7285.473,MWH,3316.267,3240.067,3254.757,3266.987,3261.077,3267.867,3260.587,3318.717,3440.997,3494.047,3525.407,3535.177,3527.357,3532.657,3526.577,3531.267,3507.937,3474.227,3419.877,3432.877,3432.627,3432.277,3442.507,3429.757,2017-07-25
RÜZGAR,6225.812,MWH,3802.873,3694.724,3598.721,3527.687,3475.144,3431.354,3393.66,3340.263,3288.866,3283.697,3315.603,3368.142,3429.521,3496.859,3548.785,3623.848,3696.801,3770.928,3813.874,3774.98,3726.96,3680.416,3664.702,3654.41,2017-07-25
JEOTERMAL,897.078,MWH,462.4,467.45,473.9,478.4,481.25,483.6,480.0,471.4,455.35,440.55,421.9,407.6,398.0,388.6,385.85,382.3,381.0,385.3,390.75,399.5,414.08,426.45,441.0,452.1,2017-07-25
TAŞ KÖMÜR,844.766,MWH,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2017-07-25
ASFALTİT KÖMÜR,405.0,MWH,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,2017-07-25
FUEL OİL,394.35,MWH,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,2017-07-25
BİYOKÜTLE,364.264,MWH,114.49,114.59,114.59,114.59,116.05,115.95,115.95,115.85,115.65,117.32,117.22,117.22,116.72,115.62,115.62,115.42,115.42,115.92,116.42,116.42,115.05,115.15,116.62,116.72,2017-07-25
ATIK ISI,140.425,MWH,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,2017-07-25
GÜNEŞ,12.9,MWH,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,2017-07-25
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-25
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-25
