KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26605.906,MWH,13019.93,13027.43,13051.43,13129.43,13239.43,13336.43,13461.43,13551.3,13754.23,13773.23,13757.03,13745.73,13850.73,13751.23,13687.23,13679.23,13644.23,13680.23,13947.23,13992.23,13710.23,13601.23,13542.43,13718.43,2017-05-07
BARAJLI,19685.202,MWH,15736.99,15736.99,15734.99,15738.99,15737.99,15705.46,15705.46,15675.06,15682.71,15773.11,15769.21,15780.06,15779.06,15822.59,15840.09,15800.39,15797.69,15773.89,15774.39,15775.59,15779.39,15781.39,15776.39,15781.59,2017-05-07
LİNYİT,9416.904,MWH,3878.9,3878.9,3878.9,3878.9,3878.9,3878.9,3878.9,3878.9,3878.9,3878.9,3743.9,3743.9,3743.9,3743.9,3741.9,3741.9,3741.9,3741.9,3741.9,3743.9,3743.9,3743.9,3743.9,3743.9,2017-05-07
İTHAL KÖMÜR,7616.35,MWH,4103.0,4101.0,4103.0,4102.0,4101.0,4101.0,4101.0,4422.0,4424.0,4422.0,4423.0,4106.0,4105.0,4104.0,4104.0,4102.0,4103.0,4105.0,4104.0,4104.0,4102.0,4101.0,4102.0,4103.0,2017-05-07
AKARSU,7302.562,MWH,4518.039,4518.529,4509.019,4452.469,4466.959,4471.049,4468.369,4433.509,4468.189,4486.179,4495.809,4496.379,4472.349,4485.649,4505.769,4498.759,4499.029,4530.599,4518.849,4524.769,4510.569,4513.819,4509.529,4531.039,2017-05-07
RÜZGAR,6069.956,MWH,3283.606,3254.463,3235.139,3221.702,3206.711,3190.95,3180.521,3135.49,3127.046,3157.498,3210.787,3282.871,3376.276,3489.071,3647.87,3789.292,3876.064,3945.98,3949.482,3906.914,3918.804,3929.758,3950.372,3987.507,2017-05-07
JEOTERMAL,858.978,MWH,491.15,492.95,492.6,496.85,497.85,498.7,497.2,492.25,483.5,469.9,461.05,454.55,449.8,440.55,432.3,426.2,425.7,429.95,440.7,451.0,462.6,471.35,478.75,483.35,2017-05-07
FUEL OİL,735.69,MWH,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,2017-05-07
TAŞ KÖMÜR,616.146,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-07
ASFALTİT KÖMÜR,405.0,MWH,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,2017-05-07
BİYOKÜTLE,362.04,MWH,111.25,109.88,109.88,109.88,111.24,111.24,111.24,111.24,111.24,114.01,114.01,114.01,114.01,112.61,112.61,112.61,112.61,112.61,112.61,112.61,112.61,112.61,112.61,112.61,2017-05-07
ATIK ISI,135.125,MWH,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,2017-05-07
GÜNEŞ,12.9,MWH,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,2017-05-07
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-07
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-07
