KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26605.906,MWH,15639.263,15716.042,15956.97,15799.405,15800.379,15799.102,15790.235,15929.614,15881.436,16038.816,16001.981,15952.699,15900.794,15876.218,15849.536,15850.661,15854.938,15887.241,15766.958,15815.153,15882.938,15927.424,15837.424,15687.366,2017-04-27
BARAJLI,19685.202,MWH,15589.31,15589.31,15582.31,15582.31,15585.31,15593.31,15596.71,15595.71,15530.41,15522.71,15482.21,15482.21,15481.21,15494.21,15494.21,15491.21,15569.11,15576.11,15550.51,15546.51,15562.61,15544.81,15525.81,15525.81,2017-04-27
LİNYİT,9416.904,MWH,4005.9,4005.9,4005.9,4005.9,4005.9,4005.9,4005.9,4005.9,4005.9,3989.9,3989.9,4005.9,4005.9,4005.9,4005.9,4005.9,4005.9,4005.9,4005.9,4005.9,4005.9,4005.9,4005.9,4005.9,2017-04-27
İTHAL KÖMÜR,7616.35,MWH,4085.0,4083.0,4084.0,4084.0,4082.0,4182.0,4282.0,4414.0,4515.0,4615.0,4692.0,4692.0,4670.0,4690.0,4689.0,4689.0,4690.0,4692.0,4644.0,4644.0,4663.0,4644.0,4340.0,4385.0,2017-04-27
AKARSU,7302.562,MWH,4713.797,4671.987,4654.867,4636.597,4671.687,4684.777,4705.847,4746.787,4778.607,4826.667,4794.857,4785.627,4768.307,4741.407,4776.627,4811.717,4820.387,4824.177,4820.727,4805.227,4820.927,4835.477,4841.317,4808.827,2017-04-27
RÜZGAR,6048.156,MWH,3261.795,3255.335,3247.033,3252.29,3251.932,3249.869,3242.097,3219.771,3187.239,3175.971,3170.611,3165.573,3167.63,3147.274,3133.334,3137.035,3153.068,3188.458,3216.172,3234.275,3258.035,3277.101,3262.628,3242.303,2017-04-27
JEOTERMAL,858.978,MWH,494.55,495.65,498.25,499.95,500.35,500.0,497.1,494.25,486.8,479.9,470.4,465.8,459.75,455.2,451.45,450.55,452.0,455.25,461.35,469.3,478.8,484.05,487.95,489.65,2017-04-27
FUEL OİL,735.69,MWH,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,2017-04-27
TAŞ KÖMÜR,616.146,MWH,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,2017-04-27
ASFALTİT KÖMÜR,405.0,MWH,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,2017-04-27
BİYOKÜTLE,362.04,MWH,113.53,113.53,113.53,113.53,115.19,115.19,114.89,114.89,114.89,117.66,117.66,117.66,117.66,117.66,117.66,116.26,116.26,116.26,116.56,116.56,116.26,116.26,116.26,116.26,2017-04-27
ATIK ISI,135.125,MWH,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,2017-04-27
GÜNEŞ,12.9,MWH,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,2017-04-27
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-27
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-27
