KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,25640.916,MWH,16487.7,16367.61,16241.74,16201.74,16250.68,16415.91,16816.36,17068.22,17294.47,17512.98,17924.19,17902.05,17976.56,17823.15,17809.18,17710.74,17843.08,17733.68,17583.24,17475.03,17553.38,17563.96,17581.85,17589.91,2017-03-09
BARAJLI,19638.282,MWH,14519.42,14526.22,14512.02,14512.02,14064.02,14237.52,13534.52,13535.52,12921.52,12979.52,13004.02,13008.42,12973.22,12967.22,12972.22,12992.22,12991.12,13024.12,14805.52,14824.72,14828.72,14830.72,14828.72,14822.12,2017-03-09
LİNYİT,9416.904,MWH,4767.9,4817.9,4907.9,4907.9,4907.9,4907.9,4907.9,4912.9,4910.9,4906.9,4906.9,4906.9,4906.9,4906.9,4906.9,4910.9,4910.9,4910.9,4910.9,4910.9,4912.9,4912.9,4912.9,4912.9,2017-03-09
İTHAL KÖMÜR,7616.35,MWH,5484.0,5483.0,5482.0,5482.0,5481.0,5480.0,5480.0,5480.0,5156.0,5160.0,5159.0,5500.0,5499.0,5499.0,5499.0,5499.0,5491.0,5492.0,5494.0,5494.0,5536.0,5532.0,5526.0,5525.0,2017-03-09
AKARSU,7207.018,MWH,4043.157,4041.057,4024.847,4006.677,3991.277,3974.247,4023.037,4051.187,4137.677,4209.607,4240.387,4215.457,4085.637,4039.487,4036.817,4001.707,4007.277,4101.467,4099.327,4117.727,4123.027,4117.077,4119.487,4103.097,2017-03-09
RÜZGAR,5941.262,MWH,3676.828,3688.71,3696.471,3705.767,3728.361,3750.688,3788.497,3819.802,3820.842,3844.214,3891.829,3922.672,3944.772,3954.844,3960.267,3953.875,3917.216,3902.808,3938.031,3979.581,3989.566,3987.232,3959.354,3921.594,2017-03-09
JEOTERMAL,844.058,MWH,534.7,535.6,539.2,540.4,540.4,543.4,541.5,541.8,536.25,534.35,529.3,525.2,521.35,515.05,510.55,507.45,508.0,509.4,517.15,522.95,527.9,532.65,533.15,534.6,2017-03-09
FUEL OİL,735.69,MWH,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,2017-03-09
TAŞ KÖMÜR,616.146,MWH,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,2017-03-09
ASFALTİT KÖMÜR,405.0,MWH,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2017-03-09
BİYOKÜTLE,357.643,MWH,120.89,120.89,120.89,121.19,122.55,122.25,122.25,122.25,122.25,123.62,123.62,123.62,123.62,123.62,123.62,123.62,123.62,125.32,123.95,123.65,123.65,123.65,123.65,123.65,2017-03-09
ATIK ISI,132.925,MWH,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,2017-03-09
GÜNEŞ,12.9,MWH,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,2017-03-09
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-09
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-09
